,Unnamed: 0,hashtags,text,emotion
29178,29178,[],"['hey', 'james', 'franklin', 'play', 'madden', 'get', 'sacked', 'rd', 'punt', 'let', 'clock', 'run', 'call', 'timeout', 'punt']",-1.0
45313,45313,[],"['rumourz', 'tribute', 'fleetwood', 'mac', 'saturday', 'august', 'live', 'historic', 'palace', 'theatre', 'lockport', 'stage']",1.0
27152,27152,[],"['october', 'like', 'road', 'wrestlemania', 'reality', 'halloween', 'royal', 'rumble', 'uc', 'thanksgiving', 'elimination', 'chamber', 'uc', 'christmas', 'wrestlemania']",1.0
16896,16896,[],"['adventure', 'thor', 'bath', 'time', 'nd', 'childrens', 'book', 'coming', 'soon', 'amazon', 'cute', 'beagle', 'bath', 'time']",1.0
4024,4024,[],"['go', 'show', 'run', 'mouth', 'cant', 'ever', 'come', 'face', 'come', 'allderdice', 'tomorrow', 'bitch']",-1.0
795,795,"['google', 'doodle', 'sxsw']","['apple', 'popup', 'store', 'wa', 'block', 'long']",-1.0
10304,10304,[],"['since', 'yesterday', 'unable', 'restore', 'vinculated', 'account', 'hotmail', 'whats', 'matter', 'microsoft']",-1.0
5794,5794,[],"['b', 'texted', 'told', 'mom', 'went', 'see', 'magic', 'mike', 'xxl', 'loved', 'st', 'one', 'hated']",-1.0
31417,31417,[],"['eu', 'reform', 'george', 'osborne', 'visit', 'paris', 'twoday', 'talk', 'july', 'section', 'uk', 'politics', 'chancellor']",1.0
17265,17265,[],"['advising', 'brother', 'islam', 'please', 'take', 'board', 'may', 'allah', 'bless', 'akhi']",1.0
8367,8367,"['BeatAppState', 'GSU']","['ready', 'long', 'drive', 'boro', 'tomorrow', 'past', 'present', 'gsu', 'student', 'uc', 'better', 'paulson', 'sat']",1.0
17159,17159,['UoNCareersRoadshow'],"['sun', 'shining', 'sb', 'finger', 'crossed', 'tomorrow', 'exchange', 'building', 'jc', 'am']",1.0
25933,25933,[],"['obamas', 'goal', 'lead', 'u', 'rd', 'world', 'status', 'absolutely', 'right', 'obama', 'care']",-1.0
31218,31218,[],"['obstacle', 'removed', 'iran', 'free', 'become', 'nuclear', 'power', 'tuesday', 'international', 'atomic', 'energy']",1.0
9695,9695,[],"['chris', 'evans', 'may', 'captain', 'america', 'avenger', 'little', 'bro', 'captain', 'america']",1.0
20755,20755,[],"['may', 'may', 'eating', 'christmas', 'cooky', 'im', 'still', 'jamming', 'justin', 'biebers', 'new', 'album', 'problem']",1.0
44383,44383,[],"['k', 'feminism', 'magic', 'mike', 'xxl', 'due', 'desk', 'tomorrow']",1.0
25483,25483,[],"['sad', 'st', 'time', 'im', 'sport', 'fan', 'kid', 'education', 'bluff', 'scott', 'walker', 'cant', 'feel', 'sad', 'wi']",-1.0
23093,23093,[],"['scotland', 'v', 'germany', 'tonight', 'foo', 'fighter', 'tomorrow', 'pile', 'work', 'get', 'meantime', 'whos', 'coffee', 'run']",1.0
20680,20680,"['Mars', 'Crescent_Moon']","['tomorrow', 'morning', 'twilight', 'still', 'dim', 'look', 'beneath']",1.0
38186,38186,['HamboneAward'],"['find', 'curtis', 'wa', 'awarded', 'th', 'annual']",1.0
12778,12778,[],"['remember', 'wa', 'cadet', 'camp', 'aye', 'ucwat', 'u', 'sayin', 'watching', 'video', 'kasabian', 'came', 'sat', 'singing']",1.0
25765,25765,['MLBFantasy'],"['ryan', 'braun', 'back', 'remained', 'brewer', 'lineup', 'tuesday']",1.0
15202,15202,"['Broncos', 'ESPN']","['peyton', 'manning', 'phenomenal', 'th', 'quarter', 'outscoring', 'opponent', 'th', 'quarter']",1.0
43828,43828,[],"['every', 'time', 'listen', 'promise', 'romeo', 'santos', 'st', 'person', 'come', 'mind']",1.0
45744,45744,['TF1'],"['french', 'fan', 'tvmovie', 'drew', 'peterson', 'untouchable', 'broadcasted', 'thusday', 'october', 'pm']",1.0
15433,15433,[],"['send', 'get', 'well', 'soon', 'message', 'tressa', 'coowner', 'broke', 'leg', 'tomorrow', 'birthday']",1.0
8001,8001,[],"['fuck', 'paul', 'mccartney', 'finally', 'coming', 'back', 'detroit', 'ticket', 'go', 'sale', 'tomorrow', 'dollar']",-1.0
20889,20889,[],"['wife', 'said', 'thats', 'little', 'keelan', 'said', 'yup', 'tomorrow', 'cap', 'gown', 'gr', 'kid', 'u']",1.0
39758,39758,[],"['kane', 'brilliant', 'finish', 'tonight', 'england', 'win', 'lets', 'hope', 'take', 'performance', 'game', 'sunday']",1.0
34416,34416,[],"['theres', 'many', 'concert', 'going', 'around', 'sam', 'smith', 'tomorrow', 'nicki', 'kellh', 'clarkson', 'pentatonix', 'xd']",1.0
2177,2177,['NeverEverQuit'],"['josh', 'hamilton', 'run', 'blast', 'ranger', 'lead', 'giant', 'th']",1.0
21513,21513,[],"['someone', 'cranked', 'fleetwood', 'mac', 'stop', 'thinking', 'tomorrow']",1.0
16630,16630,[],"['um', 'going', 'bullet', 'valentine', 'o', 'academy', 'glasgow', 'glasgow', 'uc', 'united', 'kingdom', 'mar']",1.0
16893,16893,[],"['could', 'also', 'try', 'allium', 'moly', 'may', 'may', 'odysseus', 'used', 'counter', 'circe', 'us', 'magic']",1.0
40367,40367,[],"['th', 'form', 'english', 'teacher', 'made', 'u', 'study', 'kane', 'abel', 'jeffrey', 'archer', 'scarred', 'life', 'shitty', 'writing', 'sex', 'scene']",-1.0
41528,41528,[],"['anderson', 'us', 'town', 'sir', 'thomas', 'friend', 'u', 'gig', 'tomorrow', 'get', 'liverpool', 'much']",1.0
27707,27707,[],"['haha', 'gotta', 'give', 'info', 'tomorrow', 'lol']",1.0
41069,41069,[],"['absolutely', 'mortified', 'gutted', 'sam', 'smith', 'may', 'new', 'bond', 'song']",-1.0
35516,35516,"['NASA', 'space']","['tv', 'note', 'hallmark', 'movie', 'smile', 'big', 'moon', 'teachers', 'fight', 'take', 'kid', 'camp', 'air', 'abc', 'sunday']",1.0
8976,8976,[],"['want', 'hear', 'seth', 'rollins', 'speech', 'great', 'tomorrow', 'bruh']",-1.0
32673,32673,[],"['game', 'today', 'gainesville', 'tomorrow', 'labor', 'day', 'monday', 'ed', 'sheeran', 'concert', 'tuesday', 'holy', 'shit', 'fantastic', 'day', 'streak']",1.0
11549,11549,[],"['kanye', 'west', 'president', 'hell', 'fucking', 'crap', 'like', 'others', 'least', 'inhales', 'though']",-1.0
36895,36895,[],"['may', 'know', 'medium', 'top', 'tarot', 'reading', 'great', 'time', 'prince', 'george']",1.0
36592,36592,[],"['monday', 'night', 'raw', 'monday', 'night', 'pm', 'pm', 'rd', 'season', 'teen', 'mom', 'new', 'night', 'monday', 'pm', 'oh', 'dilemma']",-1.0
4869,4869,[],"['nailed', 'booyah', 'greatest', 'mnf', 'memory', 'earl', 'campbell', 'yds', 'tds', 'td', 'run', 'wa', 'frank', 'gifford', 'rip']",1.0
10663,10663,[],"['hope', 'make', 'maude', 'barlows', 'great', 'lake', 'speaking', 'tour', 'next', 'wed', 'may', 'th']",1.0
42692,42692,[],"['q', 'philip', 'river', 'pas', 'eddie', 'royal', 'san', 'diego', 'yard', 'rd']",1.0
43707,43707,[],"['wow', 'dad', 'would', 'agreed', 'w', 'u', 'st', 'cd', 'mariah', 'carey', 'listening', 'new', 'stereo', 'made', 'purchase']",1.0
39324,39324,[],"['remembering', 'rock', 'great', 'jerry', 'garcia', 'cofounder', 'grateful', 'dead', 'lost', 'day', 'august', 'th']",1.0
5973,5973,[],"['yet', 'never', 'right', 'time', 'talk', 'gun', 'control', 'right', 'bobby', 'jindal']",1.0
17978,17978,[],"['tomorrow', 'going', 'epic', 'day', 'football', 'reason', 'firstly', 'galatasaray', 'v', 'fenerbahce']",1.0
16789,16789,[],"['saw', 'photo', 'aaron', 'rodgers', 'awesome', 'scruff', 'going', 'today', 'mention', 'wa', 'white', 'house', 'today', 'iz', 'cool']",1.0
23911,23911,[],"['demi', 'lovato', 'rd', 'important', 'voice', 'billboard', 'behind', 'mariah', 'carey', 'christina', 'aguilera']",1.0
16682,16682,[],"['nicki', 'need', 'take', 'pic', 'fifth', 'harmony', 'tomorrow']",1.0
44815,44815,[],"['guess', 'uve', 'giving', 'book', 'last', 'night', 'world', 'book', 'day', 'instead', 'sat', 'large', 'dark', 'room', 'watching', 'avenger', 'assemble']",-1.0
29829,29829,[],"['last', 'day', 'supplementary', 'nomination', 'swedish', 'gn', 'champion', 'hurdle', 'monday', 'june', 'th', 'noon', 'gmt', 'email', 'sportse']",1.0
33540,33540,[],"['heres', 'list', 'every', 'place', 'get', 'free', 'ice', 'cream', 'national', 'ice', 'cream', 'day', 'sunday']",1.0
24313,24313,[],"['hell', 'uk', 'th', 'doubt', 'number', 'accurate', 'team', 'played', 'better', 'comp', 'stanford', 'ole', 'miss', 'best']",1.0
30835,30835,[],"['like', 'yall', 'gonna', 'believe', 'sun', 'say', 'liam', 'actually', 'david', 'beckham', 'live', 'double', 'life']",1.0
26781,26781,[],"['chris', 'evans', 'show', 'really', 'bad', 'morning', 'monday', 'morning', 'blue']",-1.0
10056,10056,[],"['faith', 'constitutionsorry', 'yakubs', 'family', 'may', 'god', 'bless', 'yakubs', 'soul', 'rest', 'peace', 'heavenhang', 'rapist', 'first']",-1.0
40713,40713,['socialmedia'],"['think', 'google', 'possibly', 'buying', 'twitter', 'especially', 'collapse', 'google']",1.0
24736,24736,[],"['th', 'grade', 'art', 'teacher', 'iphone', 'stolen', 'classroom', 'someone', 'took', 'sim', 'card', 'track']",-1.0
37680,37680,[],"['next', 'latest', 'nd', 'nurse', 'test', 'positive', 'ebola', 'aaron', 'rodgers', 'meet', 'lookalike', 'forecast']",1.0
6766,6766,['straightouttacompton'],"['ice', 'cube', 'told', 'u', 'want', 'get', 'theater', 'august', 'th']",1.0
28486,28486,[],"['may', 'may', 'driving', 'hour', 'half', 'see', 'wwat', 'film', 'know', 'worth']",1.0
29772,29772,[],"['st', 'tweet', 'attack', 'wa', 'unlikely', 'hed', 'tweet', 'charlie', 'hebdo']",1.0
40972,40972,[],"['happy', 'nd', 'kendall', 'thank', 'part', 'big', 'time', 'rush', 'making', 'smile', 'giving', 'halloween', 'costume', 'idea']",1.0
14729,14729,[],"['ut', 'wait', 'mon', 'check', 'bill', 'carter', 'us', 'piece', 'primetime', 'stern']",1.0
19538,19538,[],"['john', 'kasich', 'came', 'house', 'wa', 'little', 'stand', 'beside', 'photo', 'class', 'visited', 'c', 'th', 'grade', 'yep']",1.0
20248,20248,[],"['hope', 'hes', 'ready', 'brock', 'lesnar', 'sunday']",1.0
14344,14344,['ProductOfMyDna'],"['cant', 'wait', 'curtis', 'keep', 'thing', 'hope', 'get', 'tour', 'uk']",1.0
40047,40047,['lazy'],"['marijuana', 'march', 'trending', 'idk', 'bout', 'last', 'thing', 'wanna', 'um', 'high', 'walk']",1.0
8758,8758,[],"['stephs', 'huge', 'night', 'kobes', 'incredible', 'th', 'qtr', 'v', 'wizard', 'plus', 'dana', 'white', 'join', 'desk', 'listen']",1.0
43477,43477,[],"['long', 'get', 'dunkin', 'tomorrow', 'morning', 'good', 'school', 'day']",1.0
96,96,"['tapworthy', 'sxsw']","['new', 'post', 'iphone', 'apps', 'well', 'using', 'south', 'southwest', 'interactive']",1.0
44124,44124,"['doesthatcount', 'atheist', 'cheersforthethunderstorm']","['pub', 'sunday', 'sat', 'next', 'christian']",1.0
24960,24960,[],"['mommy', 'said', 'shed', 'give', 'go', 'peru', 'march', 'whoo', 'whoo', 'whoo']",1.0
16804,16804,[],"['ppl', 'saying', 'starlight', 'stage', 'io', 'th', 'bitch']",1.0
36638,36638,[],"['bf', 'wa', 'wrong', 'kendrick', 'lamars', 'black', 'friday']",1.0
14116,14116,[],"['kim', 'kardashian', 'kanye', 'west', 'welcome', 'nd', 'child', 'boy', 'think', 'pleased', 'know', 'new', 'arriva']",1.0
5470,5470,"['northernpowerhouse', 'devolution']","['manchester', 'clear', 'focus', 'george', 'osbornes']",1.0
13830,13830,[],"['shorty', 'wolf', 'pussy', 'friday', 'next', 'martin']",1.0
17458,17458,[],"['na', 'know', 'wa', 'good', 'like', 'antman', 'marvell', 'would', 'give', 'carol', 'danvers', 'mantle']",1.0
27395,27395,[],"['im', 'terrified', 'needle', 'hiv', 'sex', 'give', 'hiv', 'condom', 'may', 'protect']",-1.0
26743,26743,[],"['liked', 'video', 'george', 'harrison', 'come', 'sun', 'subtitulada']",1.0
12990,12990,[],"['real', 'madrid', 'get', 'better', 'de', 'gea', 'saga', 'barca', 'goalie', 'also', 'pressure', 'transfer', 'deadline', 'day', 'may']",1.0
2147,2147,[],"['two', 'good', 'option', 'xiaomi', 'mi', 'moto', 'g', 'rd', 'gen', 'want', 'dualsim', 'expandable', 'storage', 'g', 'moto', 'g', 'would', 'way', 'go']",1.0
40554,40554,[],"['going', 'see', 'foo', 'fighter', 'tuesday', 'anyone', 'want', 'come']",1.0
30748,30748,[],"['starting', 'tomorrow', 'carrefour', 'retail', 'store', 'across', 'saudi', 'arabia', 'first', 'bahri', 'promotion', 'ever']",1.0
38381,38381,[],"['tea', 'time', 'james', 'p', 'nix', 'center', 'thursday', 'august', 'p', 'topic', 'birding', 'coastal', 'alabama', 'alabama']",1.0
28410,28410,[],"['change', 'plan', 'saturday', 'going', 'ucla', 'cal', 'guess', 'ggf', 'turning', 'free', 'ticket', 'gotta', 'leave', 'la', 'earlier']",1.0
18879,18879,[],"['paul', 'dunne', 'southern', 'sun', 'story', 'real', 'italy', 'american', 'created', 'recently', 'ha']",1.0
26133,26133,[],"['boy', 'promo', 'sweden', 'today', 'november', 'nd', 'perform', 'sweden', 'xf', 'tonight', 'uc', 'live', 'stream']",1.0
36771,36771,[],"['may', 'preaching', 'result', 'appearing', 'show', 'like', 'bill', 'maher', 'dangerous']",-1.0
10598,10598,[],"['meet', 'new', 'old', 'favorite', 'endless', 'runner', 'io', 'race', 'sun', 'macworld']",1.0
22703,22703,[],"['show', 'wisconsin', 'august', 'lady', 'rollins', 'wver', 'night', 'playing', 'august', 'th', 'along']",1.0
6607,6607,[],"['lol', 'jul', 'louis', 'briana', 'met', 'actually', 'kind', 'embarrassing']",-1.0
13361,13361,[],"['aftr', 'network', 'drop', 'amazon', 'prime', 'streaming', 'deal', 'year', 'make', 'show', 'unsignable', 'rd', 'season', 'anybdy', 'amazon']",-1.0
33452,33452,[],"['brock', 'lesnar', 'must', 'put', 'end', 'dude', 'sneaking', 'people', 'dark', 'arena', 'shit', 'one', 'cut', 'light', 'sunday']",-1.0
43082,43082,['happydays'],"['funky', 'mojo', 'saturday', 'girl', 'sunday', 'birthday', 'next', 'sat', 'circoloco', 'ibiza', 'loving', 'life']",1.0
29826,29826,[],"['may', 'allah', 'bring', 'end', 'suffering', 'syrian', 'especially', 'suffering', 'muslim']",1.0
7775,7775,[],"['son', 'idc', 'anymore', 'im', 'going', 'shawn', 'tomorrow']",1.0
34900,34900,[],"['ever', 'since', 'uncharted', 'mass', 'effect', 'uc', 'uve', 'weary', 'third', 'game', 'technically', 'th', 'ut', 'wait']",1.0
5113,5113,[],"['told', 'april', 'josh', 'hamilton', 'cole', 'hamels', 'would', 'starting', 'lineup', 'august', 'much', 'would', 'laughed']",1.0
19968,19968,[],"['may', 'concern', 'ate', 'bunch', 'cashew', 'ice', 'cream', 'watching', 'game', 'throne']",1.0
40850,40850,[],"['already', 'signed', 'test', 'io', 'game', 'chance']",1.0
16891,16891,['VMAs'],"['im', 'really', 'looking', 'forward', 'adding', 'kanye', 'west', 'wall', 'presidential', 'candidate', 'office', 'tomorrow']",1.0
23355,23355,[],"['may', 'oppose', 'death', 'penalty', 'may', 'demand', 'justice', 'riot', 'victim', 'none', 'make', 'yakub', 'innocent', 'bystanderstop', 'nonsense']",-1.0
12744,12744,[],"['may', 'th', 'today', 'may', 'star', 'war', 'day']",1.0
30136,30136,"['GeorgeCarlin', 'PaulMooney', 'donate', 'money']","['soundboard', 'feature', 'wed', 'jul', 'am', 'summer', 'fund', 'drive']",1.0
21295,21295,[],"['britney', 'lady', 'gagas', 'tonight', 'watch', 'gaga', 'rest', 'night', 'whos', 'concert', 'wa', 'forgot']",1.0
40444,40444,[],"['tennessee', 'th', 'grader', 'assignment', 'write', 'recite', 'allah', 'god', 'week', 'focus', 'islam', 'history', 'class']",1.0
34515,34515,['bwfc'],"['bristol', 'city', 'match', 'since', 'eagle', 'scored', 'st', 'minute', 'bolton', 'wanderer']",-1.0
46475,46475,['Blackstar'],"['finally', 'sat', 'watched', 'david', 'bowies', 'perfect', 'le', 'everything', 'else']",1.0
9997,9997,[],"['saturday', 'picnic', 'park', 'thrown', 'around', 'moshpit', 'datsuns', 'london', 'burning', 'balance', 'thing']",1.0
21455,21455,[],"['day', 'buy', 'st', 'car', 'st', 'song', 'ill', 'play', 'kanye', 'west', 'cant', 'tell', 'nothing']",1.0
33975,33975,[],"['louis', 'danielle', 'briana', 'th', 'trimester', 'right']",1.0
19036,19036,[],"['red', 'sox', 'completely', 'fallen', 'apart', 'th']",-1.0
3459,3459,[],"['today', 'beatles', 'history', 'march', 'paul', 'mccartneys', 'father', 'james', 'jim', 'mccartney', 'dy', 'bronchial', 'pneumonia', 'age']",1.0
25851,25851,"['LoveMondays', 'TheOpen']","['amateur', 'hour', 'lords', 'yday', 'pm', 'paul', 'dunne', 'kick', 'th', 'round', 'shrek']",1.0
38576,38576,[],"['carerra', 'playing', 'wing', 'watched', 'game', 'sat', 'middle', 'zone', 'took', 'curtis']",1.0
29254,29254,[],"['planned', 'parenthood', 'video', 'grotesque', 'barbaric', 'theres', 'come', 'via']",-1.0
19765,19765,['PennState'],"['obrien', 'player', 'came', 'back', 'monday', 'ready', 'go', 'said', 'belief', 'coach', 'put', 'ohio', 'state', 'game', 'behind']",1.0
22568,22568,[],"['ha', 'said', 'protest', 'successful', 'operation', 'terminating', 'ira', 'operative', 'sunday']",1.0
7653,7653,"['shame', 'cfc']","['relaxing', 'u', 'match', 'chelsea', 'tomorrowoh', 'uci', 'see', 'u', 'ut', 'wanna', 'get', 'owned', 'chelsea', 'us', 'youngster', 'like', 'bale']",-1.0
33365,33365,['callmatterface'],"['want', 'talk', 'desperate', 'luca', 'modric', 'leave', 'spur', 'ransacked', 'tottenham', 'last', 'night']",1.0
31194,31194,['loveyouuuuu'],"['miss', 'youuuuu', 'come', 'saturday', 'colton']",1.0
13691,13691,"['3', 'USOpen']","['anderson', 'upset', 'seed', 'murray', 'reach', 'st', 'ever', 'major', 'qf', 'south', 'african', 'played', 'well', 'going', 'longest', 'match']",1.0
38949,38949,[],"['seems', 'difference', 'waino', 'getting', 'stronger', 'kershaw', 'wa', 'till', 'th', 'thats', 'gots']",1.0
10177,10177,[],"['use', 'love', 'song', 'th', 'grade', 'trina', 'wa', 'role', 'model', 'lmfao']",1.0
15240,15240,['ThortheElf2015'],"['thurs', 'thor', 'elf', 'moving', 'closer', 'kitchen', 'hmmm']",1.0
30115,30115,[],"['thursday', 'us', 'ut', 'without', 'waterloo', 'road']",-1.0
1543,1543,[],"['see', 'church', 'tomorrow', 'us', 'miracle', 'service', 'pm', 'uc', 'god', 'bless', 'jesus', 'name', 'john']",1.0
8188,8188,[],"['u', 'ever', 'cry', 'zayn', 'lite', 'seems', 'like', 'march', 'bc']",1.0
44889,44889,[],"['us', 'ok', 'understand', 'though', 'wa', 'gonna', 'die', 'sat', 'close', 'stage', 'concert', 'greensboro', 'last', 'friday']",1.0
34024,34024,[],"['soon', 'amazon', 'open', 'black', 'friday', 'deal', 'store', 'thanksgiving', 'week', 'away', 'uc', 'world', 'series', 'ended', 'sund']",-1.0
14667,14667,['Bethere'],"['knicks', 'v', 'celtic', 'oct', 'time', 'union']",1.0
23031,23031,[],"['saturday', 'annual', 'drinking', 'mario', 'kart', 'tournament', 'uk', 'fancy', 'beer', 'nintendo', 'feel', 'free', 'come', 'join', 'u']",1.0
21867,21867,[],"['get', 'back', 'pulling', 'pint', 'going', 'v', 'well', 'croatia', 'tonight', 'going', 'island', 'hvar', 'tomorrow', 'gonna', 'another', 'big', 'party']",1.0
17696,17696,[],"['astrology', 'numerology', 'host', 'z', 'starman', 'talk', 'upcoming', 'mercury', 'retrograde', 'begin', 'november', 'th']",1.0
46257,46257,[],"['angela', 'merkel', 'francois', 'hollande', 'consider', 'conduct', 'election', 'dnr', 'lnr', 'threat', 'minsk', 'agreement']",1.0
46351,46351,"['ShesKindaHotVMA', 'ema2015']","['oct', 'sgfg', 'oct', 'mtv', 'emas', 'milan', 'tell', 'im', 'one', 'hope', 'italy']",1.0
32371,32371,[],"['skip', 'make', 'happy', 'friday', 'everyone', 'tha', 'carter', 'iv']",1.0
36397,36397,"['logic', 'justgirlythings']","['refuse', 'go', 'doctor', 'concussion', 'must', 'see', 'jason', 'aldean', 'friday']",1.0
1693,1693,['Bills'],"['view', 'sundays', 'game', 'going', 'trench', 'especially', 'defensive', 'v', 'viking', 'offensive', 'line']",1.0
28061,28061,[],"['matter', 'painful', 'may', 'best', 'open', 'path', 'naruto']",1.0
31491,31491,[],"['doe', 'everyone', 'make', 'big', 'deal', 'randy', 'ortons', 'lineage', 'many', 'nd', 'generation', 'wrestler']",1.0
45662,45662,[],"['ira', 'founded', 'united', 'ulster', 'men', 'read', 'sun', 'cause', 'fa', 'reality']",-1.0
5276,5276,[],"['hey', 'everyone', 'well', 'watching', 'second', 'harry', 'potter', 'film', 'together', 'september', 'th', 'make', 'sure', 'plan', 'accordingly']",1.0
44976,44976,[],"['might', 'well', 'go', 'atl', 'tomorrow']",1.0
39274,39274,[],"['tracking', 'texas', 'football', 'player', 'nfl', 'draft', 'texas', 'may', 'biggest', 'surprise', 'n']",1.0
16924,16924,[],"['female', 'politician', 'carly', 'fiorina', 'absolutely', 'adore', 'wa', 'darling', 'sunday', 'show']",1.0
9796,9796,[],"['open', 'source', 'misconception', 'fading', 'web', 'south', 'africa', 'may', 'five', 'year', 'behind', 'rest', 'world']",-1.0
13111,13111,['WomensDay'],"['im', 'struggling', 'understand', 'tag', 'iwd', 'th', 'march', 'guess', 'theres', 'point', 'asking', 'make', 'sammich', 'run']",-1.0
42581,42581,[],"['im', 'pretty', 'sure', 'serena', 'ripped', 'match', 'winning', 'ace', 'time', 'usmnt', 'game', 'rd']",1.0
26086,26086,[],"['e', 'l', 'james', 'going', 'appearing', 'katie', 'show', 'u', 'monday', 'show', 'running', 'poll']",1.0
38411,38411,[],"['hes', 'tired', 'recant', 'tues', 'mt', 'scott', 'walker', 'told', 'stephanopolous', 'obamacare', 'trillion', 'tax', 'increase']",1.0
3321,3321,[],"['dang', 'watch', 'paper', 'town', 'rd', 'time']",1.0
23711,23711,[],"['kanye', 'west', 'declares', 'run', 'presidency']",1.0
16861,16861,[],"['due', 'boyfriend', 'ice', 'cube', 'actually', 'movie', 'straight', 'outta', 'compton', 'save', 'hardearned', 'cash', 'last', 'friday']",1.0
35322,35322,['fundraising'],"['beat', 'heat', 'taking', 'advantage', 'national', 'ice', 'cream', 'day', 'forget', 'go', 'july', 'st']",1.0
13592,13592,[],"['see', 'dont', 'see', 'really', 'yeah', 'murray', 'lost', 'fumble', 'st', 'gms', 'didnt', 'another', 'next']",1.0
31534,31534,['Brewers'],"['ryan', 'braun', 'th', 'inning', 'triple', 'allstar', 'game', 'part', 'get', 'homefield', 'advnevermind']",1.0
35156,35156,['feedmemore'],"['chris', 'jericho', 'explains', 'think', 'ryback', 'beat', 'cm', 'punk', 'sunday']",1.0
41040,41040,['gapol'],"['joe', 'biden', 'headed', 'atlanta', 'tomorrow', 'speculation', 'mount', 'presidential', 'run', 'w']",1.0
5558,5558,[],"['many', 'website', 'going', 'dark', 'today', 'protest', 'sopa', 'pipa', 'may', 'noticed', 'website']",-1.0
10701,10701,[],"['adeles', 'new', 'album', 'released', 'november', 'ummm', 'yes', 'please', 'better', 'true', 'better', 'pull', 'frank', 'ocean', 'either']",1.0
8744,8744,[],"['used', 'colon', 'holy', 'punctuation', 'batman', 'nearly', 'halfone', 'morning', 'sleepy', 'saturday']",1.0
45286,45286,[],"['big', 'fan', 'holiday', 'involve', 'partying', 'st', 'patrick', 'us', 'uc', 'th', 'july', 'uc', 'halloween', 'uc', 'president', 'day', 'uc', 'etc']",1.0
5150,5150,[],"['bright', 'side', 'im', 'getting', 'taco', 'bell', 'tomorrow', 'wheey']",1.0
24708,24708,[],"['watch', 'live', 'video', 'stream', 'special', 'event', 'online', 'via', 'apple', 'tv', 'starting', 'pdt']",1.0
25305,25305,[],"['victor', 'see', 'dallas', 'seavey']",1.0
19435,19435,[],"['happy', 'sunday', 'back', 'river', 'center', 'miss', 'usa', 'going', 'interesting', 'night', 'watching', 'big', 'show']",1.0
26704,26704,[],"['saw', 'floyd', 'mayweather', 'fashion', 'show', 'wa', 'like', 'love', 'money', 'may', 'hes', 'like', 'thanks', 'appreciate', 'lol']",1.0
33844,33844,['VMAs'],"['watched', 'nicki', 'called', 'bitch', 'miley', 'cyrus', 'stage', 'may', 'one', 'ha', 'biggest', 'win']",1.0
40219,40219,['Hammersticks'],"['know', 'went', 'dinner', 'brett', 'made', 'sure', 'got', 'thursday', 'chicken', 'finger', 'though']",1.0
44975,44975,['FarmTour'],"['knowing', 'rum', 'runner', 'right', 'make', 'hard', 'control', 'excitement', 'tomorrow']",1.0
27858,27858,['GOT'],"['louie', 'th', 'every', 'dinner', 'guest', 'came', 'knife', 'aka', 'armed', 'watch', 'game', 'throne', 'red', 'wedding']",1.0
15011,15011,[],"['said', 'ive', 'got', 'ticket', 'iron', 'maiden', 'baby', 'come', 'friday', 'say', 'maybe', 'rock', 'like', 'kid', 'song', 'every', 'time']",1.0
45506,45506,[],"['muhammad', 'ali', 'came', 'work', 'tonight', 'eat', 'think', 'presence', 'legend', 'made', 'tuesday', 'pretty', 'legit']",1.0
45717,45717,[],"['lol', 'haryana', 'ha', 'day', 'tomorrow', 'us', 'haryana', 'day']",1.0
45515,45515,['VideoMTV2015'],"['wednesday', 'birthday', 'im', 'gonna', 'probably', 'spend', 'day', 'alone', 'bed', 'watching', 'netflix', 'sad', 'life', 'justin', 'bieber']",1.0
738,738,"['geek', 'date', 'apple', 'sxsw', 'ipad2']","['never', 'take', 'fully', 'charged', 'iphone', 'granted', 'pic', 'edit', 'tweet', 'square', 'apps', 'zap', 'good', 'kno']",1.0
5941,5941,[],"['heard', 'anything', 'niall', 'since', 'saturday', 'dead', 'something']",1.0
3864,3864,[],"['misinformation', 'whoever', 'planned', 'national', 'hot', 'dog', 'day', 'know', 'th', 'july', 'actual', 'nhdd']",1.0
44870,44870,['Breakdown98'],"['kane', 'undertaker', 'pin', 'austin', 'whos', 'champion', 'world', 'may', 'never', 'know']",1.0
34767,34767,[],"['remember', 'th', 'grade', 'shawn', 'strut', 'drama', 'clubs', 'performance', 'casey', 'bat']",1.0
9419,9419,[],"['get', 'crap', 'beat', 'saturday', 'dana', 'white', 'may', 'die']",-1.0
21128,21128,[],"['laying', 'listening', 'ragnarok', 'online', 'music', 'sun', 'yoko', 'kanno', 'make', 'great', 'song']",1.0
6836,6836,[],"['saying', 'ud', 'peaked', 'uc', 'even', 'back', 'parisnice', 'march', 'leaf', 'ut', 'come', 'tree', 'us', 'serving', 'hat', 'sauce']",1.0
25171,25171,[],"['recent', 'pro', 'gay', 'marriage', 'decision', 'scotus', 'ha', 'directly', 'violated', 'th', 'th', 'amendment', 'united', 'state', 'constitution']",-1.0
13581,13581,[],"['j', 'cole', 'kendrick', 'album', 'coming', 'february']",1.0
1055,1055,"['ipad', 'sxsw', 'sxswi']","['omg', 'table', 'next', 'u', 'passing', 'around', 'ipad']",1.0
36972,36972,[],"['tomorrow', 'last', 'day', 'waking', 'morning', 'work', 'dunkin', 'happier']",1.0
