,text,emotion
487,"['look', 'dot', 'au', 'may', 'cate', 'blanchett', 'tell', 'anyone', 'get', 'fucked', 'nz', 'ha', 'lucy', 'lawless', 'whos', 'really', 'winning']",1
488,"['wait', 'power', 'tomorrow', 'um', 'going', 'miss', 'new', 'met', 'mother', 'uc', 'nooo']",-1
489,"['hear', 'liberalism', 'mental', 'virus', 'w', 'cure', 'yet', 'certainly', 'want', 'infect', 'conservative']",-1
490,"['surprised', 'better', 'gut', 'fellow', 'political', 'naf', 'ben', 'carson']",1
491,"['paper', 'need', 'turned', 'blackboard', 'google', 'midnight', 'friday', 'need', 'le', 'blackboard']",1
492,"['live', 'beyond', 'year', 'join', 'u', 'find', 'secret', 'longevity', 'bama', 'china', 'p', 'today', 'noble', 'lineage']",1
493,"['hey', 'harry', 'amazing', 'august', 'th', 'metlife', 'love']",1
494,"['cnn', 'admits', 'ha', 'gone', 'news', 'org', 'long', 'ago', 'fullfledged', 'gaggle', 'sycophant', 'dems', 'leftist']",-1
495,"['rick', 'perry', 'failed', 'city', 'club', 'chicago', 'luncheon', 'today', 'turned', 'away', 'thousand', 'people', 'sun', 'time']",-1
496,"['whoever', 'many', 'people', 'turned', 'kpop', 'whole', 'u', 'may', 'said', 'anyting', 'racist', 'ppl', 'ur', 'fandom']",-1
497,"['tesla', 'autopilot', 'model', 'highlight', 'danger', 'selfdriving', 'car', 'potential', 'flaw', 'engineering']",-1
498,"['antiwar', 'activist', 'israel', 'dangerous']",-1
499,"['protest', 'mitch', 'daniel', 'purdue', 'presidential', 'nomination', 'tomorrow', 'loeb', 'theater', 'pm', 'bring', 'friend']",-1
500,"['two', 'guest', 'list', 'ticket', 'give', 'away', 'joan', 'armatrading', 'us', 'show', 'st', 'david', 'us', 'thursday', 'keep', 'locked', 'find']",1
501,"['stayed', 'end', 'red', 'sox', 'without', 'heart', 'palpitation', 'th']",1
502,"['tesla', 'model', 'stock']",-1
503,"['next', 'prez', 'full', 'st', 'day', 'repealing', 'aca', 'iran', 'deal', 'gay', 'marriage', 'cuban', 'plan', 'etccount', 'onem', 'always', 'dragging', 'u']",-1
504,"['yeh', 'looked', 'sick', 'uc', 'ahhh', 'us', 'probably', 'wont', 'ut', 'get', 'back', 'soundwave', 'fest', 'croatia', 'til', 'th']",-1
505,"['gamergate', 'hate', 'group', 'amazon', 'prime', 'day', 'going', 'bigger', 'black', 'friday', 'two', 'thing', 'common']",-1
506,"['session', 'th', 'international', 'cloud', 'expo', 'uc', 'lauren', 'cotugno', 'uc', 'distinguished', 'technologist', 'uc', 'cloud', 'consultin']",1
507,"['sad', 'cant', 'make', 'guccis', 'party', 'sat', 'oskur', 'would', 'made', 'friend', 'lonely']",-1
508,"['australia', 'ha', 'abruptly', 'ceased', 'donation', 'clinton', 'foundation', 'wonder', 'much', 'clinton', 'foundation', 'ha', 'received', 'uk', 'gov']",-1
509,"['poster', 'need', 'want', 'crave', 'arrived', 'leicester', 'square', 'theatre', 'tomorrow', 'friday', 'month', 'go']",1
510,"['erdogans', 'election', 'gambit', 'provoking', 'conflict', 'may', 'backfire']",1
511,"['go', 'kim', 'go', 'kim', 'go', 'merry', 'christmas', 'kim', 'kardashian', 'may', 'god', 'love', 'peace', 'happiness']",1
512,"['stay', 'worker', 'replaced', 'robot']",-1
513,"['mad', 'obama', 'even', 'obamacare', 'blame', 'potus', 'employer', 'rate']",-1
514,"['bored', 'w', 'rousey', 'might', 'b', 'fightin', 'tate', 'rd', 'time', 'already', 'ronda', 'uconn', 'ufc', 'woman', 'fault', 'competition']",1
515,"['hey', 'mad', 'harper', 'go', 'game', 'tomorrow', 'tell', 'feel', 'inning']",-1
516,"['wonder', 'would', 'feel', 'kim', 'jongun', 'wa', 'one', 'helping', 'trump', 'e', 'white', 'guy']",-1
517,"['unlucky', 'whats', 'word', 'im', 'looking', 'describe', 'chris', 'maguire', 'confession']",-1
518,"['arsonist', 'setting', 'fire', 'hill', 'burning']",-1
519,"['medium', 'ha', 'learned', 'nothing', 'email', 'coverage', 'wa', 'x', 'nine', 'day', 'maybe', 'possibly', 'know']",-1
520,"['yes', 'march', 'charlie', 'hebdo', 'cartoon', 'hand', 'hand', 'taslima', 'nasreen']",1
521,"['adult', 'dating']",1
522,"['fact', 'grandparent', 'antifascists', 'make', 'lugenpresse', 'husband', 'le', 'nazi', 'amazing', 'logic']",1
523,"['cant', 'wait', 'august', 'hear', 'zac', 'brown', 'band']",-1
524,"['victim', 'ira', 'terrorism', 'david', 'ever', 'think', 'kingsmill', 'le', 'mon', 'even', 'kevin', 'mcguigan']",-1
525,"['couple', 'bad', 'hombre', 'east', 'hampton', 'new', 'york']",-1
526,"['doe', 'overturned', 'suspension', 'change', 'opinion', 'tom', 'brady', 'cheater', 'always', 'cheater', 'proven', 'many', 'time']",-1
527,"['relaxing', 'u', 'match', 'chelsea', 'tomorrowoh', 'uci', 'see', 'u', 'ut', 'wanna', 'get', 'owned', 'chelsea', 'us', 'youngster', 'like', 'bale']",-1
528,"['may', 'may', 'twisted', 'ankle', 'reenacting', 'serena', 'v', 'venus', 'roommate', 'last', 'night']",-1
529,"['state', 'would', 'implement', 'mandatory', 'death', 'penalty', 'killing', 'police', 'officer']",-1
530,"['ut', 'gone', 'shit', 'tomorrow', 'gone', 'see', 'chicken', 'shit']",-1
531,"['followed', 'golden', 'staircase', 'throne', 'sat', 'sif', 'side', 'thor', 'jane', 'standing']",1
532,"['west', 'indie', 'pull', 'india', 'tour', 'th', 'odi', 'dharamsala', 'owing', 'pay', 'dispute', 'board']",1
533,"['sick', 'quizling', 'jew', 'lie', 'israel', 'news', 'sun', 'also', 'rising', 'today']",-1
534,"['since', 'everyone', 'ha', 'made', 'comparison', 'think', 'dean', 'ambrose', 'wear', 'hot', 'rod', 'shirt', 'monday', 'night', 'raw']",1
535,"['floyd', 'mayweather', 'thirstiest', 'capitalist', 'since', 'daniel', 'plainview', 'line', 'another', 'boring', 'fight']",-1
536,"['think', 'may', 'subbed', 'bates', 'conor', 'heffernan', 'discus', 'bizzare', 'world', 'leeds', 'united', 'owner', 'massimo', 'cellini']",-1
537,"['come', 'watch', 'guy', 'softball', 'next', 'saturday', 'august', 'th', 'colt', 'softball', 'tournament', 'would', 'great']",1
538,"['heard', 'frank', 'ocean', 'album', 'wa', 'supposed', 'released', 'tomorrow', 'im', 'staying', 'minute', 'hope', 'crushed']",1
539,"['miss', 'fr', 'ted', 'quiz', 'threshold', 'hosted', 'hilarious', 'aka', 'fr', 'damo', 'dec', 'tix']",1
540,"['better', 'pi', 'day', 'state', 'th', 'march', 'mm', 'dd', 'format', 'pie', 'anyone']",1
541,"['silent', 'house', 'may', 'full', 'stupid', 'choice', 'might', 'make', 'stop', 'caring', 'uc', 'us', 'highly', 'effective', 'building']",-1
542,"['briana', 'ty', 'like', 'quote', 'glad', 'liked', 'enjoyable', 'thurs', 'la']",1
543,"['omg', 'play', 'monday', 'night', 'football', 'time', 'make', 'kill', 'self', 'right', 'f', 'liverpool', 'city', 'arsenal', 'chelsea']",-1
544,"['mind', 'st', 'think', 'max', 'always', 'know', 'um', 'sad', 'think', 'happens', 'dy']",-1
545,"['simply', 'want', 'pay', 'someone', 'el', 'health', 'issue', 'went', 'per', 'paycheck', 'fuck', 'obamacare']",1
546,"['please', 'ha', 'hateful', 'belief', 'peotus', 'change', 'hes', 'part', 'deplorables']",-1
547,"['didnt', 'ers', 'learn', 'nfc', 'championship', 'game', 'back', 'january']",1
548,"['support', 'johnson', 'uc', 'liked', 'huntsman', 'primary', 'living', 'st', 'district', 'made', 'decision', 'easier']",1
549,"['afcs', 'top', 'running', 'back', 'meet', 'monday', 'night', 'football', 'arian', 'foster', 'leveon', 'bell', 'afcs', 'top', 'two']",1
550,"['nigga', 'boutta', 'droppin', 'like', 'fly', 'georgetown', 'tomorrow', 'uc', 'wont', 'catchh']",-1
551,"['heyy', 'mind', 'go', 'somewhere', 'el', 'tomorrow', 'like', 'bolton', 'somewhere', 'gona', 'think', 'pathetic', 'um', 'actually']",-1
552,"['much', 'better', 'old', 'white', 'guy', 'obamas', 'ignorant', 'black', 'guy', 'bho', 'ha', 'mostly', 'black', 'adminso', 'trump', 'ha', 'mostly', 'wh']",-1
553,"['cant', 'people', 'accept', 'louis', 'got', 'briana', 'pregnant', 'end', 'story', 'move']",-1
554,"['great', 'game', 'yesterday', 'sat', 'mom', 'lovely', 'lady', 'wa', 'wa', 'rockin', 'addidas', 'gear', 'momma', 'deserves', 'nike']",1
555,"['petertownsend', 'quran', 'gay', 'people']",-1
556,"['david', 'wright', 'appeared', 'monday', 'th', 'place', 'top', 'la', 'vegass', 'trend']",1
557,"['way', 'see', 'death', 'penalty', 'doesnt', 'work', 'deterrent', 'work', 'person', 'dangerous', 'society', 'live']",-1
558,"['kid', 'catfish', 'preview', 'really', 'met', 'miss', 'teen', 'usa', 'online', 'im', 'signing', 'tomorrow']",1
559,"['people', 'support', 'islam', 'australia', 'may', 'well', 'come', 'say', 'want', 'country', 'turned', 'muslim', 'shithole']",-1
560,"['make', 'change', 'start', 'day', 'morning', 'yoga', 'practice', 'tuesday', 'am']",1
561,"['never', 'let', 'via', 'reluctance', 'influx', 'robbed', 'poroshenko', 'ukrainian', 'million', 'family', 'live', 'month']",1
562,"['hate', 'breed', 'hate', 'fire', 'breed', 'fire']",-1
563,"['david', 'price', 'done', 'thing', 'got', 'cunt', 'kicked', 'nd', 'time']",-1
564,"['actually', 'playing', 'saturday', 'uc', 'january', 'week', 'prior', 'senior', 'bowl']",1
565,"['china', 'website', 'block', 'search', 'fatty', 'kim', 'third', 'many', 'china', 'uae', 'term', 'describe', 'rotund', 'north', 'korean', 'leader', 'kim', 'jong', 'un']",-1
566,"['internet', 'wrestling', 'community', 'nearly', 'heart', 'attack', 'idea', 'john', 'cena', 'winning', 'th', 'title', 'figure', 'four']",1
567,"['u', 'milan', 'italy', 'feb', 'saving', 'date']",1
568,"['fun', 'fact', 'hasnt', 'actual', 'hit', 'record', 'since', 'go', 'getta', 'wa', 'lady', 'gaga', 'si']",1
569,"['abt', 'fail', 'kerry', 'wrote', 'deal', 'explains', 'pawlentys', 'st', 'response', 'u', 'accept', 'math']",1
570,"['coach', 'shawn', 'suspended', 'game', 'friday', 'shawn', 'im', 'playing', 'coach', 'right', 'play', 'good', 'champ']",1
571,"['daily', 'mailcelebrity', 'big', 'brothers', 'emma', 'willis', 'casual', 'ahead', 'uk', 'v', 'usa', 'cbb', 'launchdaily', 'mailand', 'month', 'th', 'series']",1
572,"['wa', 'reason', 'u', 'ask', 'question', 'kerry', 'interview', 'sat', 'silence', 'u', 'speak', 'mock', 'right']",-1
573,"['tell', 'altright', 'benign', 'populist']",-1
574,"['muhammad', 'myth', 'muslim', 'welcome', 'historian', 'job', 'say', 'afraid', 'historian', 'may', 'find']",-1
575,"['either', 'scenario', 'look', 'clueless', 'trumps', 'transition', 'ha', 'one', 'big', 'garbage', 'fire']",1
576,"['desperately', 'trying', 'stick', 'game', 'throne', 'episode', 'st', 'series', 'im', 'losing', 'interest', 'rapid']",-1
577,"['live', 'nba', 'game', 'tomorrow', 'postgames', 'knicks', 'heat', 'clipper', 'grizzly', 'pls', 'air', 'game', 'knicks', 'heat', 'live']",-1
578,"['might', 'fuk', 'greenville', 'tomorrow', 'night']",-1
579,"['wear', 'blue', 'white', 'tomorrow', 'school', 'homecoming', 'football', 'game', 'lets', 'show', 'visitor', 'alumnis', 'school', 'spirit']",1
580,"['justins', 'funeral', 'tomorrow', 'wa', 'pleasure', 'known', 'worked', 'great', 'racer', 'rip', 'badass']",-1
581,"['mariah', 'carey', 'till', 'sun', 'bitch']",1
582,"['max', 'might', 'get', 'put', 'tomorrow', 'absolutely', 'heart', 'breaking', 'see', 'puppy', 'go', 'love', 'maxy', 'x']",-1
583,"['president', 'elect', 'ha', 'called', 'drone', 'strike', 'v', 'innocent', 'woman', 'child', 'christian', 'ok']",-1
584,"['iphone', 'th', 'generation', 'ha', 'model', 'plus', 'wait', 'ill', 'get']",1
585,"['negans', 'deep', 'dig', 'ricks', 'past', 'probably', 'missed']",1
586,"['bollock', 'theres', 'ian', 'brady', 'myra', 'hindley', 'bad', 'hombre', 'city', 'see']",-1
587,"['kyocera', 'solar', 'power', 'generating', 'system', 'help', 'maldive', 'kyoto', 'japan', 'jun', 'business', 'wire', 'kyoce']",1
588,"['big', 'turnoverondowns', 'forced', 'highland', 'park', 'horn', 'hp', 'w', 'ball', 'red', 'zone', 'rd', 'winding']",1
589,"['former', 'florida', 'gov', 'jeb', 'bush', 'said', 'thursday', 'chief', 'opponent', 'frontrunner', 'donald', 'trump', 'trying', 'insult', 'way', 'white']",-1
590,"['hope', 'someone', 'blesses', 'justin', 'bieber', 'ticket', 'march']",1
591,"['worry', 'nd', 'amendment', 'america', 'nra', 'nut', 'john', 'kasich', 'givin', 'gun', 'like', 'candy', 'life', 'worry', 'wild', 'west', 'mentality']",-1
592,"['tomorrow', 'national', 'hot', 'dog', 'day', 'get', 'town', 'treat', 'houstons', 'best', 'dogshttp']",1
593,"['liberal', 'would', 'allow', 'never', 'ever', 'liberal']",-1
594,"['neighbor', 'removing', 'tree', 'year', 'old', 'ha', 'bothered', 'day', 'schoolwe', 'may', 'lay', 'lorax', 'bit']",-1
595,"['today', 'beatles', 'history', 'july', 'paul', 'mccartney', 'play', 'hey', 'jude', 'john', 'lennon', 'first', 'time']",1
596,"['president', 'thabo', 'mbeki', 'urged', 'tony', 'blair', 'invade', 'iraq', 'british', 'prime', 'minister', 'went', 'ahead', 'anyway']",-1
597,"['russian', 'diplomat', 'russia', 'ha', 'removed', 'uranium', 'iran', 'russiairan', 'accord', 'july', 'deal', 'foresees', 'th']",1
598,"['four', 'post', 'timeline', 'equate', 'muslim', 'terrorist', 'since', 'august', 'rd']",-1
599,"['caltrain', 'ut', 'catch', 'break', 'mt', 'train', 'struck', 'female', 'train', 'track', 'south', 'th', 'street']",-1
600,"['really', 'got', 'medicaid', 'pay', 'shit', 'k', 'hospital', 'bill', 'paid', 'nothing']",-1
601,"['outdone', 'neighbour', 'erdogan', 'holding', 'snap', 'election', 'time', 'november']",1
602,"['new', 'tv', 'series', 'bbc', 'h', 'sunday', 'called', 'smug', 'rich', 'bugger', 'make', 'poorer', 'people', 'beg', 'bet', 'george', 'osborne', 'absolutely', 'love']",-1
603,"['bored', 'ask', 'siri', 'hillary', 'suck', 'big', 'green', 'donkey', 'dick', 'prepare', 'laugh', 'like', 'th', 'grade']",-1
604,['know'],1
605,"['got', 'several', 'lols', 'mums', 'allergy', 'test', 'go', 'well', 'tomorrow', 'may', 'play', 'thor', 'bring', 'home']",1
606,"['join', 'moral', 'march', 'washington', 'dc', 'september', 'september', 'pope', 'francis', 'address', 'congress']",1
607,"['reason', 'im', 'going', 'school', 'tomorrow', 'bc', 'cant', 'fail', 'nicki']",1
608,"['tmr', 'saturday', 'tmr', 'duel', 'official', 'bar', 'bloodshed', 'rap', 'battle', 'whoevers', 'uc', 'shall', 'see']",1
609,"['steve', 'bannon', 'run', 'racist', 'antisemitic', 'islamophoic', 'website', 'breitbart', 'professes', 'lead', 'altright', 'neo', 'nazi']",-1
610,"['big', 'ipad', 'love', 'reading', 'big', 'mini', 'come', 'friday']",1
611,"['pj', 'harvey', 'play', 'royal', 'albert', 'hall', 'first', 'time', 'october']",1
612,"['people', 'cannot', 'know', 'mick', 'jagger', 'ut', 'old', 'uc', 'old', 'skool', 'maybe', 'c', 'umon', 'mick', 'jagger', 'ha', 'lot', 'year']",-1
613,"['thousand', 'flee', 'raqqa', 'turkishkurdish', 'tension', 'threaten', 'antiis', 'campaign']",1
614,"['floyd', 'mayweather', 'showing', 'sign', 'letting', 'ahead', 'might', 'last', 'fight', 'september', 'sharing', 'army', 'fan']",1
615,"['johnny', 'cueto', 'continued', 'lateseason', 'struggle', 'sundays', 'loss', 'white', 'sox', 'yielding', 'five', 'run', 'seven', 'hit']",-1
616,"['centre', 'suffering', 'upolicy', 'paralysis', 'u', 'uc', 'alleges', 'jayalalithaa', 'jayalalithaa', 'tuesday', 'charged', 'upa', 'governme']",-1
617,"['trump', 'always', 'appeared', 'uncomfortable', 'chant']",1
618,"['school', 'tomorrow', 'killed', 'awesome', 'vibe', 'wa']",-1
619,"['yes', 'enlightening', 'brentley', 'emitting', 'light', 'like', 'sun']",1
620,"['hear', 'janet', 'jacksons', 'soulful', 'new', 'song', 'unbreakable', 'fresh', 'unveiling', 'track', 'list', 'cover', 'th', 'l']",1
621,"['try', 'always', 'pay', 'order', 'behind', 'dunkin', 'mondays', 'start', 'week', 'good', 'note']",1
622,"['bryant', 'exit', 'game', 'apparent', 'injury', 'cub', 'third', 'baseman', 'kris', 'bryant', 'leave', 'sundays', 'game', 'fifth']",-1
623,"['mommy', 'leaving', 'sunday', 'ut', 'say', 'shit', 'like', 'knew', 'wa', 'leavin', 'uc', 'ut', 'say']",-1
624,"['right', 'victim', 'family', 'responsible', 'driving', 'caitlyn', 'jenner', 'may', 'face', 'manslaughter', 'charge', 'fatal', 'crash']",-1
625,"['death', 'penalty', 'shariatpur', 'war', 'criminal', 'edris', 'via']",-1
626,"['prithviraj', 'chauhan', 'defeated', 'ghori', 'time', 'left', 'alivebut', 'th', 'time', 'ghori', 'killed', 'rahul', 'gandhi', 'caught', 'time', 'nda', 'rd']",-1
627,"['nigga', 'next', 'frank', 'ocean', 'shit', 'aint', 'never', 'cominn']",-1
628,"['thats', 'lot', 'conservative']",-1
629,"['mariah', 'carey', 'celebrates', 'star', 'beachers', 'madhouses', 'jeff', 'beacher', 'via']",1
630,"['like', 'grayson', 'allen', 'adam', 'operating', 'percent']",1
631,"['pity', 'ba', 'turenci', 'northerner', 'many', 'may', 'victim', 'war', 'boko', 'haram', 'get']",-1
632,"['antman', 'wa', 'st', 'time', 'stay', 'marvel', 'films', 'post', 'credit', 'scene', 'film', 'wa', 'one', 'big', 'teaser', 'need', 'see', 'another']",-1
633,"['star', 'play', 'hollywood', 'icon', 'jane', 'fonda', 'alan', 'rickman', 'nancy', 'may', 'c', 'gether']",1
634,"['dude', 'miss', 'ahaha', 'physic', 'wa', 'fun', 'especially', 'u', 'sat', 'thee', 'bck']",1
635,"['black', 'american', 'support', 'israel', 'palestinian', 'people', 'may', 'well', 'go', 'take', 'big', 'old', 'shit', 'mlks', 'grave']",-1
636,"['us', 'odds', 'timmonsville', 'us', 'town', 'council', 'ha', 'meeting', 'today', 'ut', 'met', 'since', 'tuesday', 'uc', 'overdue']",-1
637,"['rip', 'frank', 'gifford', 'opinion', 'best', 'play', 'play', 'man', 'ever', 'monday', 'night', 'football']",1
638,"['watched', 'st', 'season', 'scandal', 'say', 'olivia', 'pope', 'bad', 'girl', 'got', 'season', 'dvr']",-1
639,"['striker', 'louis', 'saha', 'sign', 'oneyear', 'deal', 'sunderland', 'could', 'make', 'debut', 'arsenal', 'saturday']",1
640,"['maby', 'cuz', 'u', 'sooo', 'good', 'bowling', 'scared', 'u', 'got', 'sick', 'u', 'taking', 'st', 'place', 'everytime']",1
641,"['flashback', 'friday', 'lets', 'make', 'music', 'today', 'july', 'wa', 'day', 'bob', 'dylans', 'like', 'rolling', 'stone', 'went']",1
642,"['may', 'significant', 'enjoy', 'movie', 'cult', 'following', 'sharknado', 'disgrace', 'film', 'industry']",-1
643,"['prophecy', 'wish', 'hospitable', 'country', 'like', 'u', 'everyone', 'country', 'right', 'thing', 'deplorables']",-1
644,"['bold', 'prediction', 'cowboy', 'beat', 'falcon', 'sunday', 'night']",1
645,"['forget', 'wikileaks', 'comey', 'fbi', 'grotesquely', 'undemocratic', 'electoral', 'college', 'system']",-1
646,"['tomorrow', 'tempe', 'catching', 'old', 'friend']",1
647,"['bird', 'defeat', 'tipp', 'home', 'opener']",-1
648,"['tbf', 'leonard', 'cohen', 'prince', 'never', 'supposed', 'die', 'tbf']",1
649,"['wp', 'garbage', 'really', 'see', 'putins', 'manipulation', 'choosing', 'imho', 'course']",-1
650,"['got', 'van', 'tomorrow', 'yay', 'shirt', 'green', 'grup', 'going', 'lile', 'yay', 'photo', 'tomorrow']",1
651,"['joe', 'biden', 'came', 'miami', 'wednesday', 'sounded', 'time', 'like', 'politician', 'another', 'campaign']",1
652,"['drose', 'taking', 'page', 'tim', 'duncans', 'book', 'glass', 'clutch']",1
653,"['recapping', 'th', 'annual', 'film', 'independent', 'spirit', 'award', 'actress', 'penelope', 'ann', 'miller', 'took', 'stage', 'early']",1
654,"['joe', 'hemba', 'damaturu', 'nigeria', 'july', 'reuters', 'boko', 'haram', 'islamist', 'militant', 'attacked', 'northern', 'nigerian', 'town', 'buni', 'yadi', 'yobe']",-1
655,"['emerald', 'city', 'trump', 'wicked', 'witch', 'cabinet', 'member', 'flying', 'monkey']",-1
656,"['katy', 'perry', 'fan', 'get', 'ready', 'next', 'concert', 'september', 'peru']",1
657,"['might', 'getting', 'little', 'excited', 'seeing', 'foo', 'fighter', 'saturday']",1
658,"['mr', 'mikheil', 'saakashvili', 'appears', 'russian', 'kremlin', 'gaining', 'success', 'expansion', 'new', 'ussr']",-1
659,"['make', 'sunday', 'invisible', 'childrens', 'new', 'film', 'move']",1
660,"['paul', 'mccartney', 'coming', 'buffalo', 'october', 'guess', 'going', 'town', 'week']",-1
661,"['cant', 'stop', 'hope', 'ipad', 'go', 'flat', 'gotta', 'work', 'tomorrow', 'go', 'tiges', 'go', 'tiges', 'go', 'tiges', 'go', 'tiges', 'go', 'tiges']",1
662,"['doug', 'wead', 'owner', 'msm', 'prince', 'air', 'ouch', 'feel', 'burn', 'clever']",1
663,"['lily', 'light', 'paved', 'way', 'thing', 'come', 'd', 'printing', 'say', 'janne']",1
664,"['john', 'cena', 'got', 'screwed', 'st', 'ref', 'got', 'knocked', 'john', 'stewart', 'come', 'chair', 'disgrace']",-1
665,"['time', 'watch', 'david', 'blaine', 'till', 'morning']",1
666,"['promo', 'pic', 'la', 'na', 'makuahine', 's', 'air', 'monday', 'sept', 'th', 'see', 'full', 'gallery', 'posterous']",1
667,"['magic', 'mike', 'xxl', 'th', 'time', 'think', 'stripping', 'would', 'wrong']",1
668,"['steve', 'job', 'biography', 'may', 'available', 'time', 'ipad']",1
669,"['ned', 'stark', 'may', 'back', 'game', 'throne', 'season', 'heres', 'mean', 'via']",1
670,"['jess', 'glynne', 'ha', 'song', 'called', 'bad', 'blood', 'new', 'album', 'im', 'seeing', 'november', 'hope', 'doe', 'bb', 'bb', 'remix']",1
671,"['seen', 'equalizer', 'monday', 'said', 'wanna', 'see', 'lol', 'real', 'talk', 'shit', 'wa', 'awesome']",1
672,"['last', 'night', 'dreamt', 'wa', 'tomorrow', 'us', 'game', 'invaded', 'pitch', 'throw', 'scarf', 'roger', 'johnson', 'weird']",1
673,"['bedtime', 'going', 'dayton', 'tomorrow', 'meet', 'head', 'visual', 'art', 'department', 'private', 'q', 'tour']",1
674,"['generation', 'may', 'jimi', 'hendrix', 'led', 'zepplin', 'nirvana', 'pac', 'get', 'jackass', 'complete', 'loss']",1
675,"['tough', 'loss', 'dolphin', 'last', 'sunday', 'miami', 'aaron', 'rodgers', 'green', 'bay', 'packer']",-1
676,"['desperate', 'call', 'desperate', 'moronic', 'action', 'funny', 'thou', 'cnn', 'need', 'rating', 'cost', 'well', 'liberal', 'medium']",-1
677,"['demba', 'ba', 'rated', 'u', 'u', 'make', 'newcastle', 'united', 'us', 'trip', 'liverpool', 'sunday', 'uc', 'striker', 'nursing']",1
678,"['yeah', 'said', 'charlie', 'hebdo', 'attack', 'may', 'legitimacy', 'least', 'rationale', 'dude', 'need', 'stop']",-1
679,"['settingt', 'closing', 'line', 'u', 'superbowl', 'bagatelle', 'shaded', 'uc', 'line', 'may', 'move', 'jan', 'st']",1
680,"['afaik', 'one', 'best', 'best', 'western', 'journalist', 'regarding', 'crisis', 'hope', 'saw', 'leak']",1
681,"['im', 'excited', 'see', 'sam', 'smith', 'saturday', 'loml']",1
682,"['samsung', 'prepping', 'thursday', 'well', 'see', 'galaxy', 'note', 'galaxy', 's', 'edge', 'officially', 'announced']",1
683,"['liberal', 'logic', 'would', 'suggest', 'biodiesel', 'hemp', 'would', 'make', 'fossil', 'fuel', 'obsolete', 'let']",1
684,"['dismantle', 'electoral', 'college', 'system']",-1
685,"['tampa', 'bay', 'bucs', 'gone', 'crush', 'sorry', 'phins', 'tonight']",-1
686,"['merch', 'selling', 'tvd', 'walker', 'stalker', 'con', 'im', 'going', 'sunday', 'would', 'love', 'know']",1
687,"['human', 'right', 'need', 'top', 'negotiation', 'end', 'death', 'penalty', 'apostate', 'blasphemy']",1
688,"['floyd', 'mayweather', 'put', 'undefeated', 'record', 'line', 'announcement', 'final', 'fight']",1
689,"['speak', 'american', 'may', 'sum', 'stupid', 'sarah', 'palin', 'thought', 'spoke', 'english', 'u', 'bastersised', 'version']",-1
690,"['fan', 'stay', 'jury', 'inn', 'hotel', 'saturday', 'night', 'enjoy', 'brighton', 'minute', 'amex', 'stadium', 'train']",1
691,"['rolling', 'stone', 'zone', 'cant', 'monitor', 'sat', 'phone']",1
692,"['drafted', 'tom', 'brady', 'th', 'round', 'im', 'disgusted']",-1
693,"['matter', 'smartest', 'people', 'work', 'someone', 'else', 'bill', 'joy', 'cofounder', 'sun', 'microsystems']",1
694,"['soslistenedto', 'calum', 'listened', 'tweeted', 'sunday', 'bloody', 'sunday', 'live', 'u']",1
695,"['wake', 'casey', 'review', 'must', 'consider', 'hostile', 'immigration', 'policy', 'hinder', 'integration']",-1
696,"['may', 'ffs', 'want', 'shawn', 'normani']",1
697,"['bbc', 'news', 'website', 'ha', 'absolutely', 'nothing', 'ikea', 'stabbing', 'muslim', 'may', 'murderer']",-1
698,"['would', 'bet', 'monsanto', 'factor', 'somehow', 'obvious', 'want', 'control', 'food', 'supply', 'even', 'may', 'cause', 'cancer']",-1
699,"['lloyd', 'robertsons', 'last', 'newscast', 'tomorrow', 'night', 'end', 'amazing', 'career', 'honestly', 'end', 'era']",1
700,"['wa', 'deplorable', 'say', 'least', 'dedicate', 'almost', 'page', 'yakub', 'ironically', 'mr', 'kalam', 'th', 'page', 'sad', 'day']",-1
701,"['force', 'around', 'fighter', 'say', 'fourth', 'stage', 'ha', 'begun']",1
702,"['hope', 'tom', 'brady', 'get', 'fucking', 'clobbered', 'time', 'next', 'sunday']",-1
703,"['rapper', 'dj', 'artist', 'behind', 'tomorrows', 'chicago', 'stand', 'standing', 'rock', 'benefithttps']",1
704,"['registration', 'open', 'land', 'expo', 'exclusive', 'access', 'jim', 'rogers', 'jan', 'west', 'de', 'moines']",1
705,"['mothers', 'day', 'coming', 'like', 'tomorrow', 'today', 'idk', 'prepare', 'anything', 'mes', 'mom']",-1
706,"['tomorrow', 'gonna', 'good', 'one', 'come', 'support', 'covina', 'san', 'dimas', 'big', 'game', 'season', 'xd']",1
707,"['raul', 'castro', 'nicolas', 'maduro']",-1
708,"['diva', 'movie', 'night', 'tomorrow', 'meet', 'fazolis', 'pm', 'dinner', 'walk', 'amc', 'pm', 'showing', 'paper', 'town']",1
709,"['kris', 'bryant', 'sent', 'cub', 'fan', 'home', 'happy', 'monday', 'belting', 'walkoff', 'solo', 'home', 'run', 'ninth', 'inning', 'versus', 'indian']",1
710,"['fraud', 'fear', 'iebc', 'turn', 'old', 'poll', 'kit', 'electoral', 'commission', 'wednesday', 'said', 'take', 'measure', 'e']",-1
711,"['gorgeous', 'franchise', 'player', 'alien', 'ha', 'ripley', 'sharknado', 'ha', 'april']",1
712,"['last', 'saw', 'bob', 'jones', 'talked', 'abou', 'glory', 'train', 'remember', 'saturday', 'uc', 'year', 'uc', 'day', 'passed']",1
