,Unnamed: 0,hashtags,text,emotion
8255,8255,[],"['thing', 'could', 'better', 'aaron', 'samuel', 'jingle', 'bell', 'rock', 'dance', 'dancing', 'star', 'wa', 'october']",1.0
5646,5646,[],"['head', 'coach', 'super', 'eagle', 'sunday', 'oliseh', 'ha', 'revealed', 'john', 'mikel', 'obi', 'refused', 'show']",1.0
23129,23129,[],"['wasnt', 'scooter', 'may', 'wont', 'purpose', 'worse', 'wont', 'justin', 'bieber', 'anymore']",1.0
12457,12457,['Bristol'],"['brisfest', 'brings', 'live', 'music', 'festival', 'spirit', 'back', 'sept', 'de', 'la', 'soul', 'roni', 'size', 'load']",1.0
11225,11225,[],"['liam', 'payne', 'david', 'beckham', 'world', 'may', 'never', 'know']",1.0
12410,12410,['Lincoln'],"['imagine', 'running', 'capitol', 'white', 'house', 'answer', 'lincoln', 'vote', 'th', 'amendment']",1.0
698,698,['sxsw'],"['rd', 'time', 'charm', 'privacy', 'google', 'launch', 'new', 'social', 'network', 'circle', 'maybe', 'today']",1.0
40481,40481,[],"['ah', 'curtis', 'must', 'passed', 'around', 'tuesday']",1.0
12612,12612,"['Grichuk4ROTY', 'STLCards']","['randal', 'grichuk', 'tie', 'kris', 'bryant', 'th', 'hr', 'season', 'difference', 'grichuk', 'ha', 'le', 'atbat']",1.0
42582,42582,[],"['seeing', 'madonna', 'september', 'date', 'october', 'cannot', 'wait', 'going', 'highlight', 'year']",1.0
30616,30616,[],"['may', 'congratulate', 'hear', 'town', 'feeding', 'justin', 'bieber', 'let', 'pleasing']",1.0
24313,24313,[],"['hell', 'uk', 'th', 'doubt', 'number', 'accurate', 'team', 'played', 'better', 'comp', 'stanford', 'ole', 'miss', 'best']",1.0
34884,34884,[],"['im', 'flying', 'home', 'xmas', 'flying', 'scotland', 'bridesmaid', 'going', 'paris', 'uni', 'feb', 'flying', 'home', 'easter']",1.0
45516,45516,[],"['texas', 'walkoff', 'state', 'tonight', 'josh', 'hamilton', 'singled', 'winner', 'th', 'v', 'yankee']",1.0
44771,44771,[],"['want', 'gucci', 'trainer', 'tomorrow']",1.0
45517,45517,[],"['satellite', 'image', 'uc', 'appears', 'muscat', 'may', 'get', 'thundershower', 'tonight']",1.0
32604,32604,[],"['may', 'need', 'get', 'tweetbot', 'ipod', 'mute', 'function']",1.0
355,355,['sxsw'],"['love', 'marketing', 'genius', 'inside', 'apples', 'temporary', 'store', 'austin']",1.0
38541,38541,[],"['future', 'need', 'rush', 'stage', 'perform', 'march', 'madness', 'gucci', 'flip', 'flop']",1.0
4991,4991,[],"['g', 'ed', 'sheeran', 'show', 'tomorrow', 'near', 'future']",1.0
18798,18798,['rivalryweek'],"['today', 'mets', 'beat', 'phillies', 'yankee', 'lose', 'red', 'sox', 'th', 'inning', 'grand', 'slam', 'robbery']",1.0
41273,41273,[],"['chelsea', 'ready', 'january', 'bid', 'star', 'price', 'tag', 'excess']",1.0
32592,32592,[],"['mean', 'blame', 'id', 'hide', 'behind', 'beyonce', 'knew', 'hit', 'combo', 'may', 'may', 'came', 'way']",1.0
30042,30042,[],"['comedy', 'central', 'point', 'tonight', 'haha']",1.0
22458,22458,['redsox'],"['case', 'heard', 'oronos', 'brian', 'butterfield', 'new', 'rd', 'base', 'coach', 'talk', 'hire']",1.0
28459,28459,[],"['happened', 'concert', 'anything', 'momentous', 'wa', 'lilo', 'fight', 'nialls', 'dancing', 'cmon', 'give', 'detail']",1.0
3141,3141,['Everton'],"['news', 'krul', 'miss', 'monday', 'night', 'clash', 'everton', 'least', 'couple', 'chroniclel']",1.0
4291,4291,[],"['november', 'st', 'cristiano', 'ronaldo', 'scored', 'first', 'manchester', 'united', 'goal', 'yr', 'day', 'old']",1.0
14556,14556,[],"['psych', 'garage', 'rock', 'fan', 'love', 'echo', 'nov', 'th', 'tix']",1.0
20356,20356,[],"['know', 'perk', 'wallflower', 'david', 'bowies', 'hero', 'made', 'feel', 'infinite', 'tuesday', 'wa', 'soundtrack', 'infinity']",1.0
34490,34490,[],"['tony', 'blair', 'may', 'regretted', 'labour', 'party', 'fought', 'long', 'hard', 'act']",1.0
18410,18410,['COYS'],"['mike', 'dean', 'referee', 'london', 'derby', 'game', 'tomorrow', 'chelsea', 'without', 'john', 'terry', 'martin', 'atkinson', 'might', 'struggle']",1.0
18912,18912,[],"['thank', 'came', 'channel', 'watch', 'batman', 'failure', 'action', 'tonight', 'back', 'tomorrow', 'maybe', 'sunday']",1.0
30512,30512,[],"['birmingham', 'bounce', 'yougov', 'fri', 'sun', 'today', 'put', 'tory', 'ahead']",1.0
2515,2515,[],"['anybody', 'wanna', 'go', 'see', 'hotel', 'trannsylvania', 'uc', 'frankenweenie', 'uc', 'pitch', 'perfect', 'uc', 'movie', 'viola', 'davis', 'teacher', 'tomorrow']",1.0
27291,27291,"['Rangers', 'MLB']","['josh', 'hamilton', 'went', 'run', 'two', 'rbi', 'including', 'goahead', 'eventual', 'gamewinner', 'th']",1.0
19561,19561,[],"['happy', 'valentine', 'us', 'day', 'uc', 'artemis', 'remembered', 'come', 'kind', 'jerk', 'would', 'forgot', 'valentine', 'us', 'day', 'th', 'year', 'row']",1.0
31311,31311,['SummerSlam'],"['seth', 'rollins', 'rolling', 'strong', 'saturday', 'night', 'fever', 'feel']",1.0
988,988,"['ipad2', 'sxsw']","['decided', 'need', 'ipad']",1.0
31611,31611,[],"['fuck', 'take', 'compton', 'swamp', 'meet', 'may', 'get', 'lucky', 'run', 'kendrick']",1.0
42772,42772,[],"['scott', 'walker', 'say', 'action', 'covered', 'everyone', 'poverty', 'medicaid', 'first', 'time', 'ever', 'politifact', 'mostly', 'true']",1.0
9902,9902,['hitchhikersguide'],"['glad', 'hear', 'fan', 'douglas', 'adam', 'th', 'rerread', 'listen']",1.0
4369,4369,[],"['planning', 'going', 'today', 'cool', 'store', 'barcelona']",1.0
21304,21304,[],"['holding', 'davis', 'cup', 'semi', 'u', 'open', 'v', 'st', 'round', 'later', 'anderson', 'wawrinka', 'federer', 'djokovic']",1.0
24488,24488,[],"['th', 'season', 'playing', 'tv', 'right', 'needa', 'put', 'th', 'netflix', 'already', 'lol']",1.0
7988,7988,[],"['rd', 'uc', 'preds', 'kept', 'u', 'end', 'zone', 'going', 'field', 'goal']",1.0
3685,3685,[],"['dustin', 'johnson', 'move', 'clearly', 'strategy', 'get', 'far', 'ahead', 'penalty', 'stroke', 'sunday', 'matter']",1.0
34521,34521,[],"['solemn', 'evening', 'prayer', 'welcome', 'year', 'faith', 'celebrated', 'st', 'patricks', 'parish', 'belfast', 'tomorrow', 'evening', 'pm', 'welcome']",1.0
33375,33375,[],"['sunday', 'national', 'ice', 'cream', 'day', 'heres', 'sweet', 'treat', 'make', 'home']",1.0
29785,29785,[],"['finally', 'watching', 'paper', 'town', 'tomorrow', 'better', 'book', 'justice']",1.0
17238,17238,[],"['new', 'iron', 'maiden', 'album', 'star', 'war', 'aftermath', 'novel', 'release', 'tomorrow', 'going', 'busy', 'friday']",1.0
8471,8471,[],"['sorry', 'hear', 'thing', 'change', 'feb', 'lemme', 'know', 'ill', 'buy', 'coffee', 'squee', 'kim', 'briana', 'lol']",1.0
18114,18114,[],"['rode', 'across', 'brooklyn', 'bridge', 'bike', 'saturday']",1.0
6292,6292,[],"['hearing', 'paul', 'mccartney', 'live', 'wa', 'absolutely', 'incredible', 'im', 'glad', 'crowd', 'sat', 'lake', 'instead', 'wa', 'amazing']",1.0
34965,34965,[],"['toby', 'keith', 'tonight', 'eric', 'church', 'tomorrow', 'state', 'baseball', 'saturday', 'shania', 'twain', 'sunday', 'going', 'good', 'weekend']",1.0
14037,14037,[],"['cun', 'william', 'going', 'enrole', 'tomorrow', 'new', 'course']",1.0
28556,28556,[],"['least', 'established', 'nintendo', 'put', 'rd', 'party', 'character', 'want', 'snake', 'back']",1.0
17410,17410,['unionjfollowme'],"['math', 'day', 'tomorrow', 'mon', 'math', 'gcse', 'tue', 'another', 'math', 'gcse', 'friday', 'hr', 'english', 'exam']",1.0
43150,43150,[],"['nirvana', 'new', 'friday', 'deal']",1.0
37440,37440,[],"['ever', 'wondered', 'christian', 'muslim', 'worship', 'god', 'theology', 'thursday', 'answer', 'question']",1.0
46651,46651,[],"['jack', 'jack', 'probably', 'going', 'shawns', 'show', 'tomorrow', 'ill', 'come', 'cry', 'eye', 'go']",1.0
19357,19357,[],"['tae', 'hello', 'th', 'birthday', 'coming', 'soon', 'huge', 'tae', 'fan', 'know', 'much', 'kpop', 'anything', 'wante']",1.0
24337,24337,[],"['test', 'trojan', 'war', 'tomorrow', 'guess', 'ull', 'watch', 'troy', 'tonight']",1.0
21339,21339,[],"['live', 'dangerously', 'curtis', 'say', 'fro', 'hotel', 'bar', 'tech', 'tomorrow']",1.0
8085,8085,[],"['think', 'virgo', 'david', 'price', 'getting', 'even', 'better', 'jupiter', 'go', 'virgo', 'august']",1.0
21435,21435,[],"['happy', 'saturday', 'bee', 'gee', 'deep', 'love']",1.0
43220,43220,"['MercedesBenz', 'PancreaticCancer', 'leaveyourwalletathome']","['ptbo', 'completely', 'transformed', 'nov', 'miss', 'gala', 'season']",1.0
21923,21923,[],"['iatse', 'picketing', 'fashion', 'star', 'set', 'resume', 'monday', 'deadline', 'talk', 'started', 'union', 'crew']",1.0
19268,19268,[],"['happy', 'see', 'kendrick', 'lamar', 'nominated', 'grammy', 'may', 'win', 'good', 'see', 'best', 'u', 'getting', 'recognized']",1.0
12199,12199,[],"['yearold', 'dallas', 'seavey', 'win', 'iditarod', 'dallas', 'seavey', 'iditarod', 'trail', 'sled', 'dog', 'race', 'tuesday', 'becoming']",1.0
39242,39242,[],"['think', 'every', 'band', 'ha', 'thought', 'name', 'earth', 'one', 'time', 'forget', 'uk', 'band', 'nirvana', 'st']",1.0
14868,14868,[],"['fly', 'sky', 'go', 'back', 'year', 'september', 'oh', 'kpop', 'star', 'celebrity', 'news', 'gossip']",1.0
31564,31564,[],"['tonight', 'tomorrow', 'well', 'start', 'bus', 'toyota', 'meet', 'u', 'toyota']",1.0
14580,14580,[],"['brian', 'cushing', 'listed', 'thursdays', 'game', 'participate', 'practice', 'today', 'mistake', 'wa', 'made', 'inputting', 'nfl', 'site']",1.0
16157,16157,[],"['may', 'allah', 'bless', 'saudi', 'arabia', 'muslim', 'whole', 'word', 'yes', 'stop', 'terrorism']",1.0
9841,9841,[],"['opening', 'fridge', 'ginormous', 'supply', 'red', 'bull', 'wicked', 'way', 'start', 'friday', 'red', 'bull', 'zero', 'going', 'best', 'friend']",1.0
8163,8163,[],"['gonna', 'continue', 'watch', 'twilight', 'tomorrow', 'ive', 'leaving', 'rest', 'movie', 'watch', 'yet', 'long', 'time', 'lmao']",1.0
46619,46619,[],"['sitting', 'curb', 'staring', 'white', 'house', 'listening', 'jayzthats', 'fine', 'friday']",1.0
40328,40328,[],"['register', 'florida', 'direct', 'marketing', 'associations', 'nonprofit', 'summit', 'august']",1.0
19521,19521,[],"['celebrity', 'big', 'brother', 'starting', 'tonight', 'xfactor', 'starting', 'saturday', 'wa', 'nice', 'knowing']",1.0
5965,5965,[],"['cant', 'decide', 'im', 'pumped', 'crowning', 'new', 'miss', 'usa', 'tonight', 'allstar', 'game', 'tuesday']",1.0
37917,37917,[],"['crimson', 'confidential', 'qb', 'rb', 'threat', 'blake', 'sims', 'may', 'offensive', 'weapon', 'bama', 'need']",1.0
1738,1738,[],"['leo', 'season', 'still', 'jett', 'lounge', 'sunday']",1.0
26637,26637,[],"['kanye', 'kim', 'batman', 'catwoman', 'may', 'best', 'thing', 'uve', 'seen', 'week']",1.0
40053,40053,[],"['sign', 'time', 'powerful', 'cosatu', 'black', 'shirt', 'see', 'red', 'cosatu', 'march']",1.0
13036,13036,[],"['today', 'amazon', 'prime', 'day', 'offer', 'deal', 'black', 'friday', 'plan', 'shop', 'forget']",1.0
10657,10657,[],"['filming', 'going', 'tomorrow', 'confirm', 'oldham']",1.0
30197,30197,[],"['whatta', 'match', 'yesterday', 'may', 'probably', 'played', 'better', 'dublin', 'kerry', 'final']",1.0
15561,15561,[],"['im', 'seeing', 'ed', 'sheeran', 'wednesday', 'miami', 'wanna', 'meet', 'say', 'hi', 'hmu']",1.0
26755,26755,['LehGo'],"['headed', 'mcadory', 'high', 'speak', 'football', 'team', 'get', 'boy', 'ready', 'straight', 'boom', 'brookwood', 'tomorrow', 'night']",1.0
1150,1150,['sxsw'],"['suspense', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today']",1.0
45321,45321,[],"['shawn', 'may', 'ever', 'tell', 'u', 'hes', 'gonna', 'tv', 'somehow', 'always', 'find']",1.0
25943,25943,[],"['may', 'god', 'people', 'israel', 'guide', 'protect', 'stand', 'israel']",1.0
18055,18055,[],"['many', 'may', 'know', 'frank', 'gifford', 'legendary', 'football', 'player', 'devoted', 'new', 'york', 'giant', 'others', 'may', 'hear']",1.0
2009,2009,[],"['oh', 'yes', 'uc', 'never', 'dull', 'moment', 'looking', 'forward', 'rafa', 'bronte', 'tomorrow', 'nice', 'busy', 'though', 'hope', 'boy', 'ok']",1.0
25948,25948,[],"['kevin', 'hart', 'state', 'fair', 'eric', 'church', 'finish', 'august', 'right', 'way']",1.0
27121,27121,['tcot'],"['oh', 'look', 'iran', 'actually', 'complying', 'nuclear', 'treaty', 'agreement']",1.0
40867,40867,"['smh', 'bucks', 'thunde', 'bemilwaukee', 'BucksPride']","['traded', 'monta', 'elli', 'st', 'round', 'pick']",1.0
14968,14968,[],"['tomorrow', 'seth', 'rollinss', 'wwe', 'title', 'reign', 'surpass', 'randy', 'ortons', 'day', 'saw', 'randy', 'win', 'title', 'live', 'miami', 'aaa']",1.0
18087,18087,[],"['column', 'compare', 'red', 'sox', 'situation', 'sharknado', 'th', 'paragraph', 'via']",1.0
45286,45286,[],"['big', 'fan', 'holiday', 'involve', 'partying', 'st', 'patrick', 'us', 'uc', 'th', 'july', 'uc', 'halloween', 'uc', 'president', 'day', 'uc', 'etc']",1.0
12415,12415,[],"['claim', 'brock', 'lesnar', 'one', 'best', 'ufc', 'fighter', 'ever', 'nd', 'person', 'ever', 'win', 'title', 'th', 'pro', 'fight']",1.0
45825,45825,[],"['beyonce', 'follower', 'want', 'obama', 'administration', 'make', 'birthday', 'national', 'holiday']",1.0
16385,16385,[],"['tomorrows', 'national', 'hot', 'dog', 'day']",1.0
15955,15955,['Fridaze'],"['current', 'person', 'level', 'friday', 'struggle', 'rocking', 'ed', 'sheeran']",1.0
24323,24323,[],"['become', 'father', 'd', 'fandom', 'majority', 'teenager', 'hormone', 'may', 'controlled', 'say', 'thing', 'want', 'briana']",1.0
43802,43802,[],"['ull', 'skyping', 'khader', 'adnan', 'tomorrow', 'palestine', 'place', 'pm', 'uc', 'day', 'hunger', 'striker', 'israeli']",1.0
29489,29489,[],"['ive', 'never', 'watched', 'naruto', 'love', 'th', 'opening', 'favorite']",1.0
19088,19088,[],"['walker', 'rd', 'top', 'hill', 'street', 'walker', 'spring', 'hll', 'knollwood', 'maple', 'oak', 'since', 'monday', 'tree', 'wire', 'walker']",1.0
16956,16956,[],"['wa', 'revelation', 'mentioned', 'sunday', 'evening', 'still', 'abj', 'u', 'u']",1.0
19464,19464,[],"['circuit', 'pride', 'parade', 'today', 'went', 'back', 'start', 'march']",1.0
23470,23470,[],"['omg', 'im', 'going', 'walgreens', 'today', 'may', 'buy', 'red', 'blanket', 'ill', 'eat', 'papa', 'john', 'pizza', 'todays', 'gonna', 'amazing', 'swift', 'day']",1.0
21531,21531,[],"['heh', 'thats', 'line', 'ill', 'post', 'tonight', 'protect', 'tomorrow', 'well', 'let', 'twilight', 'inspect']",1.0
599,599,['sxsw'],"['study', 'player', 'tell', 'u', 'petting', 'iphone', 'make', 'happy']",1.0
39533,39533,[],"['chevy', 'spark', 'favorite', 'color', 'may', 'joke', 'color', 'sell', 'soon', 'dealer', 'get']",1.0
7606,7606,[],"['ut', 'lost', 'match', 'since', 'apr', 'nd', 'last', 'year', 'uc', 'us', 'consistent', 'uc', 'never', 'forgetting', 'cannavaro', 'uc', 'st', 'defender', 'win']",1.0
6233,6233,[],"['yes', 'impressed', 'wa', 'person', 'last', 'september', 'almost', 'exactly', 'one', 'year', 'ago', 'madonna', 'huge', 'beautiful']",1.0
23100,23100,[],"['sat', 'casually', 'daydreaming', 'norman', 'reedus', 'know', 'wednesday', 'afternoon', 'love', 'xxx']",1.0
8128,8128,[],"['eddie', 'lacy', 'also', 'definitely', 'take', 'justin', 'forsett', 'hes', 'available', 'third', 'round', 'along', 'devantae', 'adam', 'hes', 'th']",1.0
26508,26508,[],"['january', 'th', 'wa', 'date', 'last', 'terrorist', 'attack', 'paris', 'charlie', 'hebdo', 'magazine']",1.0
28436,28436,[],"['israel', 'finally', 'going', 'offensive', 'via']",1.0
3541,3541,[],"['commented', 'amanda', 'knox', 'appeal', 'enters', 'final', 'stage', 'resume', 'today']",1.0
19919,19919,"['rtesoccer', 'winningmentality', 'coybig']","['robbie', 'keane', 'saying', 'always', 'knew', 'germany', 'wa', 'going', 'finish', 'st', 'group']",1.0
35683,35683,[],"['bell', 'game', 'tomorrow', 'though']",1.0
46797,46797,[],"['kyle', 'going', 'first', 'time', 'tomorrow', 'night', 'proud', 'lol']",1.0
13192,13192,[],"['jayz', 'beyonce', 'came', 'taylors', 'th', 'kim', 'kanyes', 'wedding', 'imma', 'let', 'taylor', 'finish', 'best', 'birthday', 'time']",1.0
4660,4660,[],"['stream', 'tonight', 'gonna', 'relax', 'rough', 'drive', 'home', 'see', 'tomorrow', 'iron', 'maidens', 'book', 'soul', 'dark', 'soul', 'ii']",1.0
11376,11376,[],"['first', 'day', 'th', 'grade', 'bought', 'shirt', 'green', 'day', 'cover', 'rolling', 'stone', 'magazine', 'still', 'still', 'love']",1.0
14925,14925,['LLWS'],"['chuck', 'norris', 'applauded', 'leg', 'whip', 'dirty', 'cali', 'player', 'texas', 'st', 'baseman']",1.0
41792,41792,[],"['want', 'see', 'th', 'twilight', 'book', 'renesme', 'diablerizes', 'bella', 'edward', 'starting', 'reign', 'terror']",1.0
20640,20640,[],"['error', 'mariner', 'miller', 'white', 'sox', 'tie', 'bottom', 'th']",1.0
46260,46260,[],"['happy', 'th', 'anniversity', 'kuya', 'gloc', 'number', 'rapper', 'francis']",1.0
39520,39520,[],"['may', 'disturbed', 'filmgoers', 'magic', 'mike', 'xxl', 'squealed', 'bit', 'scene']",1.0
11794,11794,[],"['yep', 'believe', 'indian', 'th', 'slot', 'lost', 'today', 'white', 'sox', 'th', 'losing', 'tiger', 'th']",1.0
27624,27624,[],"['ashley', 'confirmed', 'met', 'beginning', 'feb', 'im', 'guessing', 'met', 'briana', 'st', 'th', 'feb']",1.0
4965,4965,[],"['december', 'th', 'ran', 'curtis', 'st', 'hill', 'short', 'tshirt', 'hell', 'yeah']",1.0
11490,11490,"['needstostop', 'butilovethemsomuch', 'Itssoearly', 'EyesWithPride', 'maybenextyear']","['micca', 'tomorrow', 'support', 'marching', 'band', 'ridiculous']",1.0
21438,21438,[],"['red', 'sox', 'phillies', 'flying', 'high', 'take', 'yankee', 'giant', 'afternoon', 'cc', 'rocked', 'hamels', 'dominates']",1.0
11557,11557,[],"['cartel', 'wedding', 'feeling', 'like', 'chris', 'benoit', 'slamming', 'randy', 'orton', 'th', 'time', 'row', 'stamen']",1.0
20307,20307,['isitok'],"['kanye', 'west', 'may', 'become', 'president', 'western', 'world', 'one', 'day']",1.0
16540,16540,[],"['since', 'were', 'nothing', 'th', 'hour', 'im', 'gonna', 'watch', 'netflix']",1.0
2686,2686,[],"['yo', 'um', 'excited', 'royal', 'rumble', 'might', 'book', 'monday', 'work', 'watch']",1.0
25830,25830,[],"['directors', 'cut', 'blog', 'ellen', 'kick', 'th', 'season', 'caitlyn', 'jenner', 'channel', 'detail']",1.0
45860,45860,[],"['man', 'utd', 'real', 'madrid', 'cannot', 'get', 'paperwork', 'correct', 'time']",1.0
37762,37762,['NeverGetsOld'],"['need', 'go', 'find', 'sweet', 'uc', 'um', 'outttt', 'another', 'hour', 'day', 'marching', 'band', 'tomorrow']",1.0
13834,13834,[],"['scott', 'walker', 'thought', 'itd', 'good', 'idea', 'stiff', 'personal', 'bodyguard']",1.0
41873,41873,[],"['hes', 'barca', 'january']",1.0
19817,19817,[],"['come', 'walk', 'u', 'tomorrow', 'see', 'lent', 'us', 'park', 'registration', 'looking', 'forward', 'big', 'crowd', 'sunny', 'day']",1.0
21961,21961,['quote'],"['seen', 'beyond', 'may', 'find', 'peace', 'mind', 'waiting', 'george', 'harrison']",1.0
44812,44812,[],"['lester', 'go', 'strong', 'give', 'run', 'th', 'kris', 'bryant', 'hit', 'walk', 'win', 'lester', 'get', 'w', 'heartbreaking', 'owner']",1.0
19019,19019,['Mets'],"['may', 'best', 'defense', 'put', 'field', 'course', 'help', 'x', 'gold', 'glove', 'winner', 'david', 'wright', 'rd']",1.0
35717,35717,[],"['us', 'rough', 'definite', 'start', 'bye', 'also', 'uc', 'flacco', 'newton', 'talk', 'friday']",1.0
30909,30909,[],"['fantastic', 'event', 'tenby', 'sunday', 'second', 'running', 'ironman', 'wale', 'triathlon', 'nation']",1.0
19436,19436,['fb'],"['oh', 'yeah', 'cant', 'wait', 'spring', 'breaker', 'apparently', 'got', 'worldwide', 'release', 'march', 'th', 'want', 'hype']",1.0
15829,15829,[],"['dustin', 'johnson', 'need', 'new', 'calendar', 'say', 'friday', 'weekend']",1.0
34597,34597,[],"['milan', 'nd', 'successful', 'european', 'team', 'ever', 'juventus', 'serie', 'look', 'today']",1.0
7701,7701,[],"['cme', 'evidence', 'suggests', 'combo', 'treatment', 'may', 'best', 'option', 'dme', 'posterior', 'segment', 'drug', 'delivery', 'also', 'key']",1.0
6482,6482,[],"['im', 'hopin', 'yall', 'gonna', 'around', 'thursday', 'welcome', 'open', 'arm', 'permanent', 'move', 'back', 'clemson']",1.0
35928,35928,[],"['recall', 'al', 'scoring', 'ryan', 'braun', 'scored', 'sac', 'fly', 'th']",1.0
30168,30168,[],"['heh', 'remembered', 'forgot', 'watch', 'jonathan', 'ross', 'guess', 'ull', 'watch', 'tomorrow', 'wa', 'watching', 'another', 'show', 'forgot', 'schmeh']",1.0
27436,27436,[],"['listened', 'good', 'man', 'st', 'tip', 'eliminate', 'ally', 'seth', 'rollins', 'j', 'j', 'kane', 'triple', 'h', 'steph', 'mcmahon']",1.0
18878,18878,[],"['buck', 'see', 'dethklok', 'uc', 'machine', 'head', 'uc', 'remains', 'uc', 'black', 'dahlia', 'murder', 'may', 'go', 'see', 'show', 'witho']",1.0
41696,41696,['Balstock'],"['heading', 'see', 'foo', 'fighter', 'saturday', 'im', 'honest', 'excited', 'see', 'u', 'lot', 'tell', 'g', 'f']",1.0
18099,18099,[],"['ordered', 'crossed', 'monday', 'shirt', 'niall', 'wore', 'tour', 'morning', 'cant', 'stopped']",1.0
43815,43815,[],"['started', 'busting', 'rapping', 'kendricks', 'black', 'friday', 'sadie', 'almost', 'spit', 'water']",1.0
35623,35623,[],"['whatd', 'friday', 'afternoon', 'night', 'nothing', 'watched', 'jurassic', 'world', 'twice']",1.0
8901,8901,[],"['watch', 'episode', 'seinfeld', 'till', 'work', 'fuck', 'rd', 'shift']",1.0
3461,3461,[],"['dean', 'ambrose', 'stopped', 'studio', 'talk', 'wwe', 'monday', 'night', 'raw', 'tonight', 'sprint', 'center', 'make', 'sure']",1.0
44448,44448,[],"['eid', 'mubarak', 'may', 'allah', 'bless', 'u', 'foreve', 'b']",1.0
41442,41442,[],"['got', 'lax', 'hour', 'flight', 'okc', 'prayer', 'briana', 'tomorrow', 'ha', 'surgery', 'remove', 'enlarged', 'lymph', 'node']",1.0
5431,5431,[],"['mong', 'may', 'kane', 'produce', 'last', 'season', 'form', 'consistently', 'england', 'goal', 'scorer', 'year']",1.0
28780,28780,[],"['swear', 'im', 'going', 'every', 'monday', 'wonder', 'xmas', 'possible']",1.0
6824,6824,[],"['gino', 'hosting', 'u', 'event', 'nirvana', 'nottingham', 'th', 'august', 'big', 'name', 'performing', 'night']",1.0
36802,36802,[],"['fenway', 'park', 'staff', 'reportedly', 'confiscating', 'orsillo', 'sign', 'monday', 'night', 'first', 'red', 'sox', 'game', 'fenway']",1.0
4929,4929,[],"['real', 'madrid', 'reportedly', 'rule', 'signing', 'de', 'gea', 'january', 'making', 'believe', 'theyre', 'getting', 'cold', 'foot', 'deal', 'altogether']",1.0
14202,14202,[],"['tryna', 'make', 'sure', 'everything', 'go', 'planned', 'saturday']",1.0
37209,37209,['trndnl'],"['chris', 'brown', 'appeared', 'tuesday', 'th', 'place', 'top', 'new', 'orleanss', 'trend']",1.0
4497,4497,[],"['blum', 'poe', 'sent', 'email', 'announcement', 'chuck', 'closes', 'show', 'opening', 'th']",1.0
6164,6164,[],"['never', 'ever', 'thought', 'lexus', 'would', 'mean', 'much', 'freshman', 'year', 'look', 'senior', 'year', 'monday', 'love', 'like', 'crazy']",1.0
276,276,['sxsw'],"['hotspot', 'data', 'speed', 'could', 'keep', 'also', 'thanks', 'apple', 'releasing', 'io', 'time']",1.0
30417,30417,['SabKuchFixKaregaMrRight'],"['course', 'still', 'race', 'jbl', 'speaker', 'moto', 'g', 'rd', 'gen', 'keep', 'tweeting']",1.0
24346,24346,[],"['nice', 'th', 'inning', 'red', 'sox']",1.0
851,851,"['sxsw', 'browser', 'wars']","['great', 'location', 'choice', 'nice', 'timing', 'ipad', 'launch', 'popping']",1.0
44395,44395,['MLBFantasy'],"['david', 'wright', 'playing', 'first', 'game', 'since', 'april', 'homered', 'mets', 'trampled', 'phillies', 'monday']",1.0
2836,2836,['MLBFantasy'],"['ryan', 'braun', 'reached', 'base', 'four', 'time', 'tuesday', 'going', 'two', 'walk', 'two', 'run', 'scored', 'brewer', 'downed', 'pa']",1.0
36587,36587,[],"['red', 'firework', 'show', 'grateful', 'dead', 'friday']",1.0
35122,35122,[],"['sline', 'news', 'katy', 'perry', 'taylor', 'swift', 'taylor', 'swift', 'may', 'dissed', 'katy', 'perry', 'track', 'bad', 'blood']",1.0
8579,8579,[],"['doe', 'anybody', 'want', 'go', 'justin', 'bieber', 'july', 'baltimore', 'section', 'floor', 'probably']",1.0
21276,21276,[],"['would', 'felt', 'ric', 'flair', 'made', 'jump', 'wwf', 'monday', 'night', 'war', 'would', 'helpe']",1.0
2452,2452,[],"['prematch', 'briefing', 'ginny', 'seeing', 'tomorrow', 'mean', 'uc', 'know', 'us', 'crow', 'uc', 'playing', 'gary', 'ablett']",1.0
12276,12276,"['excitedmuch', 'BiggelonTV']","['big', 'kevin', 'uc', 'deniesse', 'uc', 'devine', 'uc', 'ryan', 'sa', 'kick', 'ng', 'pbb', 'teen', 'edition', 'sunday', 'uc', 'april', 'pm']",1.0
35798,35798,[],"['ahh', 'okay', 'maybe', 'google', 'chat', 'thing', 'ive', 'seen', 'im', 'thinking', 'main', 'window', 'ths', 'full', 'waiting', 'ppl']",1.0
25801,25801,"['USPGA', 'foreleft']","['man', 'totally', 'oblivious', 'dustin', 'johnsons', 'tee', 'shot', 'landing', 'beside', 'th']",1.0
30296,30296,[],"['gazette', 'th', 'anniversary', 'book', 'decade', 'addition', 'release', 'th', 'anniversary', 'live', 'dvd']",1.0
36655,36655,['YE'],"['time', 'greatest', 'luv', 'hate', 'kanye', 'west', 'human', 'keep', 'world', 'alive']",1.0
42200,42200,[],"['dad', 'sister', 'try', 'daredevil', 'series', 'tomorrow', 'really', 'liked', 'antman', 'recommended', 'hehehehehe']",1.0
24990,24990,[],"['saw', 'st', 'episode', 'vampire', 'diary']",1.0
34204,34204,['SWW2012'],"['heading', 'last', 'saturday', 'star', 'war', 'weekend', 'intergalactic', 'fun']",1.0
