,text,emotion,hashtags
520,"['innocent', 'pal', 'taught', 'hate', 'kill']",-1,"['is', 'hamas', 'terrorists']"
521,"['radical', 'left', 'positioned', 'trump', 'nazi', 'r', 'deeply', 'anti', 'semitic', 'riot', 'mini', 'intifada', 'keith', 'ellison']",-1,[]
522,"['sen', 'merkley', 'voter', 'suppression']",-1,[]
523,"['birthday', 'east', 'coast', 'wa', 'born', 'est', 'uc', 'get', 'party', 'live', 'west', 'coast', 'party', 'last', 'till', 'monday']",1,[]
524,"['thank', 'mr', 'president']",1,"['president', 'obama', 'proudofobama', 'uniteblue']"
525,"['looking', 'lot', 'like', 'filling', 'w', 'elite', 'insider', 'billionaire', 'voting', 'establishment', 'eh']",-1,"['drain', 'the', 'swamp']"
526,"['omg', 'forgot', 'brag', 'saw', 'foo', 'fighter', 'live', 'friday', 'night', 'wa', 'amazing', 'show']",1,[]
527,"['wonder', 'iras', 'bloody', 'sunday', 'monday', 'tuesday', 'friday', 'saturdayadammcguinness', 'protected', 'specie']",-1,[]
528,"['going', 'bed', 'early', 'tonight', 'pssas', 'tomorrow', 'walk', 'track', 'later', 'basketball']",1,"['needs', 'sleep', 'going', 'to', 'be', 'a', 'long', 'day']"
529,"['clinton', 'foundation', 'donation', 'take', 'fall', 'election', 'even', 'deadly', 'donators', 'want', 'ramification']",-1,[]
530,"['greenbrier', 'summer', 'county', 'placed', 'winter', 'storm', 'watch', 'monday', 'night', 'tuesday']",1,[]
531,"['gucci', 'coming', 'movie', 'october', 'still', 'jail']",-1,[]
532,"['rip', 'frank', 'gifford', 'ny', 'giant', 'teammate', 'cowboy', 'coach', 'tom', 'landry', 'original', 'play', 'play', 'sportscaster', 'mon', 'night', 'football']",1,['16']
533,"['amount', 'lithium', 'tesla', 'model', 'battery']",-1,[]
534,"['keep', 'thinking', 'gonna', 'green', 'day', 'tomorrow', 'remember', 'white', 'day', 'cry']",-1,[]
535,"['nice', 'try', 'lie', 'planned', 'parenthood', 'doe', 'provide', 'mammogram']",-1,"['lie', 'obama']"
536,"['sir', 'enemy', 'white', 'housesomething', 'need', 'done', 'today', 'november', 'thclinton', 'obama', 'panetta', 'petraeus', 'lamb', 'lew', 'donilon']",-1,[]
537,"['cant', 'believe', 'aaron', 'carter', 'coming', 'th', 'album', 'tha', 'carter', 'iv']",-1,[]
538,"['ordered', 'amazon', 'prime', 'item', 'yesterday', 'one', 'arrive', 'saturday', 'day', 'another', 'sunday', 'day', 'third', 'tuesday', 'day']",-1,[]
539,"['surprise', 'michelle', 'obama', 'wa', 'brain', 'child', 'behind', 'isi', 'st', 'place']",-1,[]
540,"['china', 'kim', 'jong', 'un', 'actor', 'best', 'friendshttps']",-1,['obama']
541,"['move', 'fracking']",-1,[]
542,"['supported', 'assad', 'regime', 'shut', 'eye', 'crime']",-1,"['khamenei', 'assad', 'hezbollah']"
543,"['imagine', 'film', 'zac', 'efron', 'actually', 'making', 'joke', 'good', 'looking']",-1,[]
544,"['lets', 'play', 'much', 'liquor', 'briana', 'get', 'hand', 'family', 'party', 'anyone', 'notice', 'tomorrow']",1,[]
545,"['apparently', 'us', 'also', 'national', 'bieber', 'day', 'young', 'justin', 'us', 'th', 'birthday', 'well', 'st', 'david', 'us', 'day']",1,"['world', 'book', 'day']"
546,"['reason', 'im', 'going', 'school', 'tomorrow', 'bc', 'cant', 'fail', 'nicki']",1,[]
547,"['hillary', 'clinton', 'wa', 'waaay', 'conservative', 'percentage', 'deplorables', 'eatimate']",-1,[]
548,"['muslim', 'good', 'marching', 'religious', 'persecution', 'go', 'syria', 'march', 'christians', 'show', 'honesty']",-1,[]
549,"['righhttt', 'well', 'case', 'better', 'celebrating', 'st', 'patricks', 'day', 'dec']",1,[]
550,"['yeah', 'know', 'supposed', 'school', 'roof', 'mon', 'tue', 'thurs', 'sat', 'aint', 'cause', 'yukiko', 'recovered']",1,[]
551,"['mrcraig', 'said', 'sunday', 'night', 'wa', 'officially', 'last', 'day', 'marching', 'band']",-1,[]
552,"['might', 'well', 'get', 'djokovic', 'v', 'federer', 'final', 'sunday', 'going', 'even', 'murray', 'wa', 'still', 'field', 'seems', 'destined']",1,[]
553,"['haha', 'uc', 'going', 'volleyball', 'tomorrow', 'morning']",1,"['need', 'my', 'sleep']"
554,"['shoutout', 'boyfriend', 'treat', 'girl', 'like', 'everyday', 'valentine', 'day', 'instead', 'feb', 'salute', 'chaa']",1,[]
555,"['justin', 'bieber', 'mean', 'st', 'billboard', 'nd', 'third']",-1,[]
556,"['come', 'join', 'u', 'walmart', 'love', 'car', 'event', 'friday', 'saturday', 'pico', 'rivera', 'game', 'giveaways', 'whole', 'family']",1,[]
557,"['doctor', 'london', 'telephone', 'booth', 'poster']",1,"['one', 'direction', 'doctorwho', 'harry', 'styles']"
558,"['im', 'little', 'late', 'piece', 'excellent', 'without', 'illusion', 'via']",1,['fidel']
559,"['im', 'going', 'watch', 'mtn', 'final', 'tomorrow', 'magnificent', 'orlando', 'stadium', 'soweto']",1,[]
560,"['white', 'supremacist', 'self', 'proclaimed', 'altright', 'member', 'steve', 'bannon', 'also', 'brilliant', 'c']",-1,"['stop', 'bannon']"
561,"['found', 'medicaid', 'largest', 'welfare', 'program', 'poor', 'american', 'fraud', 'rate', 'majority']",-1,[]
562,"['similar', 'piece', 'nancy', 'pelosi', 'oh', 'wait', 'guy', 'shill', 'journalist']",-1,[]
563,"['hulk', 'hogan', 'racist', 'thing', 'said', 'st', 'question', 'racist', 'kind', 'white', 'aint', 'gone', 'deny']",-1,[]
564,"['swear', 'god', 'sam', 'smiths', 'singing', 'new', 'bond', 'theme', 'shall', 'cry', 'would', 'may', 'biased', 'er', 'lana']",-1,[]
565,"['go', 'metlife', 'im', 'going', 'concert', 'beach', 'tomorrow', 'lol', 'one', 'direction']",1,"['mtv', 'hottest']"
566,"['true', 'religion', 'give', 'fk', 'islam', 'come', 'st', 'q']",-1,[]
567,"['care', 'say', 'caitlyn', 'jenner', 'may', 'charged', 'manslaughter', 'make', 'laugh', 'every', 'time', 'read']",-1,[]
568,"['gosh', 'darn', 'really', 'hope', 'get', 'meet', 'niall', 'rest', 'one', 'direction', 'december']",1,[]
569,"['tea', 'time', 'james', 'p', 'nix', 'center', 'thursday', 'august', 'p', 'topic', 'birding', 'coastal', 'alabama', 'alabama']",1,[]
570,"['doe', 'everyone', 'keep', 'saying', 'white', 'supremacist', 'care', 'middle', 'eastern', 'christian', 'thats', 'clearly', 'case']",-1,[]
571,"['rd', 'day', 'wish', 'yu', 'happy', 'eid', 'frm', 'cre', 'heart', 'eidulfitar', 'mubarak']",1,[]
572,"['idea', 'wa', 'thinking', 'wednesday', 'adam', 'wear', 'wig', 'honest']",1,[]
573,"['going', 'see', 'afternoon', 'mom', 'potter', 'fanatic', 'niece', 'wa', 'kinda', 'growing']",1,"['fantastic', 'beasts']"
574,"['recommended', 'nancy', 'pelosi', 'helm', 'democratic', 'policy', 'communication', 'committee', 'part', 'triumviratehttps']",-1,[]
575,"['whats', 'going', 'dayton', 'tomorrow']",1,[]
576,"['persecution', 'scattered', 'early', 'christian', 'went', 'preaching', 'word', 'may', 'likewise', 'see', 'act']",1,"['reclaim', 'the', 'morning']"
577,"['syrian', 'barack', 'obama', 'bad', 'donald', 'trump']",-1,[]
578,"['realized', 'go', 'set', 'watchman', 'come', 'tomorrow']",1,[]
579,"['line', 'witnessed', 'around', 'nanuet', 'nj', 'got', 'checked', 'online', 'ucit', 'said', 'um', 'getting', 'power', 'back', 'till', 'th']",1,"['gas', 'smh']"
580,"['today', 'launch', 'apps', 'io', 'android', 'device', 'u', 'uk', 'need', 'know']",1,[]
581,"['weekly', 'news', 'beyond', 'infinity', 'weekly', 'news', 'roundup', 'google', 'earth', 'vr', 'launched', 'via', 'free', 'app', 'ato']",1,[]
582,"['us', 'going', 'tonight', 'awhile', 'since', 'whole', 'gang', 'kicked', 'gear']",1,[]
583,"['didnt', 'dont', 'kno', 'putin', 'wallace', 'dont', 'trump', 'take', 'advantage', 'haunted', 'house', 'im', 'endoftheworld', 'party']",-1,[]
584,"['saving', 'episode', 'tomorrow', 'made', 'angry', 'spent', 'hour', 'playing', 'naruto', 'ultimate', 'ninja', 'eye', 'dead']",-1,[]
585,"['well', 'joke', 'apart', 'today', 'tomorrow', 'yakub', 'ha', 'meet', 'hoors']",-1,[]
586,"['another', 'pathetic', 'nazi', 'got', 'problem', 'leave']",-1,[]
587,"['kind', 'face', 'corruption', 'presidentelect', 'trump', 'must', 'clean']",-1,"['drain', 'the', 'swamp']"
588,"['cheer', 'told', 'moto', 'g', 'nd', 'gen', 'good', 'bet', 'similar', 'spec', 'think', 'many', 'thanks']",1,[]
589,"['anxious', 'one', 'next', 'wednesday', 'need', 'get', 'bottom', 'bobbi', 'kristina', 'nick', 'thing']",-1,[]
590,"['norwich', 'city', 'th', 'team', 'capital', 'one', 'cup', 'quarter', 'final']",1,[]
591,"['hilarious', 'sheamus', 'cashin', 'scenario', 'must', 'botch', 'randy', 'ortons', 'part']",1,['raw']
592,"['im', 'going', 'dark', 'soul', 'challenge', 'tomorrow', 'get', 'challenge', 'set', 'need', 'challenge', 'cont']",1,[]
593,"['died', 'care', 'conrad', 'murray', 'whole', 'murray', 'called', 'the', 'truth', 'coming', 'thurs']",-1,"['michael', 'jackson', '83', 'minutes']"
594,"['trump', 'conservative', 'real', 'conservative', 'hate']",-1,[]
595,"['scale', 'id', 'give', 'steve', 'bannon']",-1,[]
596,"['hi', 'sneaking', 'suspicion', 'barack', 'obama', 'sarah', 'palin', 'may', 'part', 'dkeu', 'find', 'please']",-1,[]
597,"['attention', 'mother', 'fucker', 'selling', 'two', 'kanye', 'west', 'ticket', 'th', 'september', 'hollywood', 'bowl', 'dm', 'info']",-1,[]
598,"['difference', 'thay', 'rousey', 'fight', 'whoever', 'throw', 'may', 'pick', 'fight']",1,[]
599,"['jaguar', 'take', 'shot', 'competing', 'teslas', 'model', 'x', 'suv']",-1,[]
600,"['fact', 'mike', 'penny', 'think', 'theres', 'cure', 'gay', 'absolutely', 'ridiculous', 'statement', 'ever', 'heard', 'life']",-1,[]
601,"['ted', 'suggests', 'thors', 'bitie', 'skillz', 'may', 'genetic', 'mariel', 'tell', 'ted', 'need', 'tetanus', 'shot']",1,"['bad', 'moon']"
602,"['perseverance', 'failing', 'time', 'succeeding', 'th', 'julie', 'andrew']",1,"['don', 't', 'give', 'up', 'artist', 'fine', 'art']"
603,"['messi', 'event', 'adidas', 'red', 'limit', 'publicise', 'new', 'boot', 'via']",1,"['fcb', 'live']"
604,"['happy', 'nd', 'birthday', 'prince', 'george', 'infant', 'massage', 'cant', 'believe', 'two', 'already', 'baby']",1,[]
605,"['matter', 'iona', 'school', 'tomorrow', 'hate', 'school', 'snow', 'day']",-1,[]
606,"['like', 'friday', 'announcer', 'hype', 'alabama', 'beat', 'monday', 'state', 'alabama', 'still', 'number', 'one']",1,[]
607,"['never', 'knew', 'moebius', 'though', 'looked', 'like', 'cool', 'artist', 'great', 'artist', 'always', 'die', 'march']",-1,[]
608,"['britains', 'head', 'boy', 'tick', 'chilcot', 'nearly', 'flexible', 'deadline', 'george', 'osborne']",1,[]
609,"['tonight', 'midnight', 'end', 'sober', 'october', 'halloween', 'look', 'myrtle', 'beach']",1,[]
610,"['absurd', 'evidence', 'free', 'polite', 'way', 'saying', 'pack', 'lie', 'reject', 'claim', 'arm', 'commercial', 'flight']",1,"['iran', 'israel', 'hezbollah']"
611,"['murray', 'loses', 'nd', 'set', 'im', 'pretty', 'sure', 'win']",-1,[]
612,"['nd', 'trip', 'see', 'ladykillers', 'theatre', 'royal', 'fantastic', 'play']",1,[]
613,"['need', 'someone', 'see', 'jason', 'aldean', 'tomorrow', 'aha']",1,[]
614,"['sorry', 'replying', 'much', 'uc', 'working', 'want', 'sagna', 'lb', 'tv', 'shifted', 'remember', 'ko', 'jenk', 'played', 'min', 'tues']",-1,"['tough', 'call']"
615,"['wa', 'nd', 'last', 'row', 'stadium', 'concert', 'david', 'bowie', 'talked', 'directly', 'actually', 'impressed']",1,"['lies', 'to', 'impress', 'people']"
616,"['feel', 'like', 'rate', 'one', 'close', 'nd', 'beyonce', 'mix']",1,[]
617,"['lookin', 'nfl', 'according', 'espns', 'chris', 'mortensen', 'locked', 'official', 'may', 'soon', 'back', 'field']",1,[]
618,"['anybody', 'going', 'knotts', 'friday']",1,[]
619,"['look', 'like', 'dustin', 'johnson', 'winning', 'pga', 'championship', 'shooting', 'st', 'hole']",-1,"['choke', 'pga', 'championship']"
620,"['august', 'th', 'day', 'finally', 'get', 'hear', 'ice', 'cube', 'ha', 'got', 'say']",1,[]
621,"['anyone', 'would', 'like', 'surprise', 'sam', 'smith', 'ticket', 'monday', 'thatd', 'great', 'plz', 'thank']",1,[]
622,"['watched', 'last', 'weeks', 'jersey', 'shore', 'last', 'night', 'put', 'head', 'wall', 'seriously', 'crazy', 'atleast', 'ronnie']",-1,[]
623,"['excited', 'meet', 'see', 'perform', 'westfield', 'parramatta', 'tomorrow']",1,[]
624,"['iof', 'supresses', 'bil', 'weekly', 'march']",1,"['free', 'palestine', 'palestine', 'boycott', 'israel', 'bds', 'cnn', 'bbc', 'fox', 'news', 'abc', 'nbc', 'cbs']"
625,"['ed', 'sheeran', 'live', 'dfw', 'sat', 'night', 'want', 'keep', 'track', 'song', 'dfws', 'wanted', 'p', 'ill', 'throw', 'pair', 'tix', 'cruz']",1,[]
626,"['nba', 'tomorrow', 'free', 'nba', 'league', 'pas', 'till', 'th', 'deserve', 'rozay', 'voice']",1,[]
627,"['retweet', 'think', 'michelle', 'obama', 'awful', 'st', 'lady']",-1,[]
628,"['whos', 'gonna', 'go', 'uab', 'v', 'florida', 'game', 'september', 'th']",1,[]
629,"['mariner', 'despite', 'franklin', 'gutierrezs', 'tworun', 'homer', 'th', 'enough', 'white', 'sox', 'got', 'win']",1,[]
630,"['ive', 'really', 'really', 'missed', 'hearing', 'green', 'day', 'wa', 'nice', 'seeing', 'video', 'pipeline', 'cure', 'event', 'yesterday']",1,[]
631,"['play', 'semi', 'friday', 'curtis', 'culwell', 'center', 'know', 'time', 'yet']",1,[]
632,"['nitish', 'kumar', 'cant', 'claim', 'ha', 'become', 'cm', 'nov', 'cm', 'bihar', 'since', 'last', 'yr', 'time', 'rjd', 'rahul', 'gandhi']",1,[]
633,"['im', 'sat', 'alone', 'watching', 'made', 'chelsea', 'la', 'im', 'happy', 'man', 'ive', 'become']",1,[]
634,"['brian', 'cushing', 'knee', 'drained', 'saturday', 'night', 'cowboy', 'game', 'mri', 'yesterday', 'treatment', 'day', 'day']",1,['texans']
635,"['watching', 'contraband', 'pvr', 'us', 'frigging', 'predictable', 'continue', 'watching', 'gonna', 'go', 'wash', 'hair']",-1,['friday']
636,"['alright', 'dami', 'wa', 'northeast', 'height', 'boko', 'haram', 'challenge', 'saw', 'st', 'hand', 'suffering']",-1,[]
637,"['cristiano', 'ronaldo', 'loses', 'yearold', 'son']",1,"['real', 'madrid']"
638,"['graphic', 'clearly', 'explains', 'ought', 'oz', 'immigration', 'policy']",1,"['not', 'one', 'more']"
639,"['im', 'bit', 'annoyed', 'miley', 'said', 'nicki', 'taylor', 'started', 'pop', 'star', 'pop', 'star', 'war', 'nicki', 'even', 'sat', 'name']",-1,[]
640,"['sat', 'library', 'trying', 'give', 'laryngitis', 'several', 'people', 'via', 'mindpower', 'especially', 'liverpudlian', 'girl']",-1,['stfu']
641,"['wtf', 'want', 'see', 'shawn', 'get', 'see', 'october']",1,['concerts']
642,"['news', 'alarm', 'josh', 'hamilton', 'lf', 'tex', 'josh', 'hamilton', 'went', 'solo', 'home', 'run', 'two', 'total', 'rbi', 'fri']",1,[]
643,"['omigod', 'dare', 'stop', 'xfactor', 'baseball', 'game', 'air', 'next', 'tuesday', 'shitty', 'channel']",-1,[]
644,"['five', 'year', 'old', 'decided', 'needed', 'follow', 'nd', 'team', 'ab', 'playing', 'one', 'alot', 'thought', 'tonga']",1,[]
645,"['sydney', 'dalton', 'st', 'bieber', 'd', 'attention', 'seeker', 'nothing', 'else', 'better', 'ripping', 'poster', 'fuck']",-1,[]
646,"['ha', 'new', 'show', 'starting', 'tomorrow', 'abc', 'malibu', 'country', 'look', 'funny', 'set', 'dvr', 'um', 'gonna', 'check']",1,"['love', 'her', 'too']"
647,"['new', 'election', 'law', 'crreated', 'cpc', 'make', 'difficult', 'vote', 'harper', 'even', 'w', 'voter', 'harper', 'may', 'still', 'win']",-1,['fixed']
648,"['feel', 'like', 'im', 'falling', 'love', 'kendrick', 'rd', 'time', 'weird', 'dude', 'seems', 'happy', 'finally', 'peace']",1,[]
649,"['friday', 'closet', 'clean', 'uc', 'furniture', 'rearranging', 'uc', 'al', 'green', 'taking', 'bath', 'wrapping', 'downton', 'abbey']",1,"['liz', 'lemon']"
650,"['let', 'u', 'zoom', 'fraud', 'uc', 'zoom', 'fact', 'madoff', 'wa', 'fucking', 'genius', 'may', 'alone', 'one', 'though']",-1,[]
651,"['think', 'dead', 'kid', 'drone', 'strikesscary', 'person']",-1,[]
652,"['hof', 'president', 'frank', 'gifford', 'built', 'game', 'passing', 'frank', 'gifford', 'cast', 'cloud', 'sundays', 'proceed']",-1,[]
653,"['pic', 'taken', 'nokia', 'really', 'blurry', 'may', 'induce', 'cataract', 'head']",-1,[]
654,"['u', 'asshole', 'got', 'u', 'fired']",-1,[]
655,"['remembered', 'im', 'going', 'ed', 'sheeran', 'concert', 'tomorrow', 'nobody', 'talk', 'tomorrow', 'gonna', 'horrible', 'day']",-1,[]
656,"['socratic', 'seminar', 'tomorrow', 'catholic', 'vote', 'obama', 'rommey', 'dont', 'care', 'politic', 'country', 'imagine', 'another']",1,[]
657,"['um', 'definitely', 'going', 'cypress', 'game', 'friday']",1,[]
658,"['dry', 'liquidambar', 'dropping', 'leaf', 'keep', 'threatening', 'rain', 'get', 'showerby', 'contrast', 'scotland', 'get', 'tomorrow']",-1,[]
659,"['bitch', 'idgaf', 'want', 'go', 'school', 'tomorrow', 'john', 'cena', 'lost']",-1,[]
660,"['real', 'shit', 'ray', 'allen', 'meeting', 'knicks', 'tomorrow']",-1,[]
661,"['assume', 'leftist', 'integrity', 'theyre', 'machiavellian', 'end', 'mean']",-1,[]
662,"['well', 'embarrassing', 'scott', 'walker', 'birthright', 'citizenship', 'via']",-1,"['immigrant', 'lives', 'matter']"
663,"['hey', 'think', 'done', 'mistake', 'th', 'journal', 'sep', 'equpiment', 'hst', 'recoverable', 'p', 'jims', 'bank', 'invoic']",1,[]
664,"['blighttown', 'may', 'annoying', 'worst', 'place', 'dark', 'soul', 'opinion', 'wa', 'crystal', 'cave', 'fuck', 'invisible', 'platform']",-1,[]
665,"['david', 'price', 'next', 'start', 'moved', 'day', 'sunday', 'saturday', 'sportsnets', 'barry', 'davis', 'report']",1,[]
666,"['aaron', 'brook', 'marcus', 'thornton', 'combine', 'go', 'lose', 'bull', 'everybody', 'good', 'thursday']",1,[]
667,"['retrospect', 'prefunk', 'nap', 'midnight', 'red', 'bull', 'may', 'poor', 'decision']",-1,"['wired', 'preparefshipor', 'ludicrous', 'speed']"
668,"['im', 'sure', 'umbc', 'going', 'cancelled', 'tomorrow', 'make', 'official', 'already']",-1,[]
669,"['trump', 'skip', 'miss', 'usa', 'pageant', 'donald', 'trump', 'miss', 'usa', 'pageant', 'taking', 'place', 'baton', 'rouge', 'louisiana', 'sunday', 'night']",1,[]
670,"['spongebob', 'squidward', 'house', 'working', 'minimum', 'wage', 'fast', 'food', 'job', 'cant']",1,[]
671,"['police', 'illegal', 'immigrant', 'sexually', 'assault', 'yearold', 'girl', 'dozen', 'time', 'bad', 'hombre']",-1,[]
672,"['black', 'guy', 'floyd', 'mayweather', 'fight', 'september', 'look', 'like', 'gonna', 'beat', 'lmao']",-1,[]
673,"['may', 'like', 'jimmy', 'fallon', 'better', 'anyone', 'know', 'still', 'hate']",-1,[]
674,"['another', 'skate', 'class', 'monday', 'skate', 'center', 'us', 'bring', 'kid', 'uc', 'fun', 'time']",1,[]
675,"['make', 'celebrity', 'death', 'match', 'bruce', 'jenner', 'v', 'caitlyn', 'jenner']",-1,"['office', 'talk', 'monday', 'hollywood']"
676,"['make', 'shaving', 'protest', 'trump', 'bc', 'im', 'ahead', 'game']",-1,[]
677,"['need', 'people', 'go', 'jason', 'aldean', 'next', 'friday']",1,[]
678,"['may', 'ask', 'justin', 'bieber', 'would', 'love', 'meet', 'person', 'also', 'love', 'music', 'email', 'bandit']",1,[]
679,"['oh', 'unfortunately', 'may', 'toss', 'matt', 'homework']",-1,[]
680,"['june', 'red', 'sox', 'giant', 'whos', 'go', 'boo', 'rd', 'baseline']",-1,[]
681,"['todays', 'mlb', 'cheatsheet', 'live', 'ryan', 'braun', 'pumped']",1,[]
682,"['jennifer', 'lawrence', 'naked', 'photo', 'response', 'end', 'shamed', 'starlet']",-1,['feminism']
683,"['sure', 'bet', 'one', 'make', 'vega', 'e', 'g', 'gatorade', 'katy', 'perry', 'think', 'may', 'available', 'offshore']",1,[]
684,"['niall', 'please', 'follow', 'birthday', 'september', 'follow', 'u', 'guy', 'would', 'perfect', 'gift']",1,[]
685,"['enrile', 'finally', 'speaking', 'uc', 'alfie', 'anido', 'us', 'wikipedia', 'page', 'may', 'revised', 'citation']",1,[]
686,"['still', 'tired', 'eid', 'friday', 'shame', 'eat', 'much', 'bc', 'nasty', 'germy', 'thing']",-1,[]
687,"['mario', 'williams', 'catching', 'hell', 'exposed', 'sunday', 'like', 'buffalo', 'see', 'already']",-1,[]
688,"['god', 'deal', 'israel', 'love', 'yet', 'judge', 'self', 'st']",1,[]
689,"['two', 'sam', 'smith', 'ticket', 'tomorrow', 'night', 'toyota', 'center', 'text', 'u', 'want']",1,[]
690,"['happy', 'th', 'yr', 'preaching', 'anniversary', 'mighty', 'man', 'valor', 'excited', 'next', 'dimension', 'love']",1,[]
691,"['greatest', 'muhammad', 'ali', 'inspirational', 'video']",1,['life']
692,"['prepared', 'give', 'speech', 'medical', 'marijuana', 'hey', 'professor', 'teach', 'yall', 'roll', 'blunt', 'next', 'minute']",1,[]
693,"['vampire', 'dont', 'sparkle', 'look', 'moebius', 'guy', 'new', 'york', 'havnt', 'watched', 'spiderman', 'hate', 'sun']",-1,[]
694,"['issue', 'native', 'american', 'got', 'scholarship', 'tenure', 'posing', 'na', 'help', 'brother']",-1,"['no', 'dap', 'l']"
695,"['kpop', 'wa', 'life', 'th', 'grade', 'still', 'life']",1,[]
696,"['lmao', 'ite', 'aint', 'goin', 'happy', 'said', 'coming', 'allderdice', 'tomorrow', 'nigga']",-1,[]
697,"['bet', 'liam', 'wrote', 'fool', 'gold', 'niall', 'wrote', 'night', 'change', 'harryandlouis', 'sat', 'back', 'room', 'making']",1,[]
698,"['want', 'sunday', 'kind', 'love', 'etta', 'james']",1,[]
699,"['going', 'go', 'see', 'antman', 'monday', 'morning', 'best', 'life']",1,[]
700,"['david', 'price', 'felt', 'good', 'even', 'th', 'inning', 'snowballed', 'thats', 'baseball', 'thats', 'part', 'like', 'pitch', 'better']",1,[]
701,"['specialty', 'd', 'printing', 'need', 'reach', 'friend', 'siji']",1,[]
702,"['note', 'gb', 'ram', 'cost']",1,"['samsung', 'galaxy', 'yuan', 'china', 'android', 'mobile']"
703,"['may', 'kindly', 'undertake', 'exercise', 'upgrading', 'delhi', 'police', 'inducting', 'chopper', 'service', 'patrolling', 'security', 'etc']",1,[]
704,"['please', 'ha', 'hateful', 'belief', 'peotus', 'change', 'hes', 'part', 'deplorables']",-1,"['never', 'romney']"
705,"['nov', 'busted', 'wikileaks', 'anti', 'trump', 'protest', 'sponsor', 'hillary', 'george']",-1,[]
706,"['concerned', 'murray', 'win', 'rd', 'set', 'think', 'hope', 'win', 'match']",1,[]
707,"['european', 'bourse', 'rally', 'milan', 'september', 'european', 'bourse', 'rallied', 'strongly', 'tuesday', 'euro', 'stoxx', 'ind']",1,[]
708,"['best', 'story', 'ever']",1,"['fidel', 'castro']"
709,"['disgraceful', 'hope', 'trump', 'dump', 'u', 'puppet', 'many', 'thousand', 'citizen', 'ha', 'kiev', 'regime', 'killed']",1,[]
710,"['may', 'hammer', 'thor', 'fall', 'head', 'player', 'tweet', 'shit', 'like', 'failed', 'fan', 'move']",-1,[]
711,"['iqaluit', 'ut', 'iqaluit', 'without', 'drunk', 'screaming', 'saturday', 'morning', 'depressing', 'bugger']",-1,[]
712,"['like', 'juventus', 'big', 'really', 'thought', 'one', 'big', 'may', 'made', 'play', 'loan']",1,[]
713,"['rubio', 'avoided', 'backtracked', 'trump', 'cuba', 'embargo', 'controversy', 'rubio', 'gotv', 'younger', 'hispanic']",1,[]
714,"['listen', 'whole', 'ed', 'sheeran', 'album', 'th', 'st', 'song', 'last', 'without', 'skipping', 'song']",1,[]
715,"['hmmm', 'would', 'british', 'show', 'one', 'talk', 'lot', 'right']",1,"['westworld', 'blackmirror', 'utopia', 'favs']"
716,"['ure', 'excited', 'thursday', 'us', 'gadget', 'equivalent', 'oscar', 'stuff', 'award', 'see', 'gizmo', 'made', 'shortlist']",1,[]
717,"['cant', 'wait', 'till', 'friday', 'coming', 'see', 'jay', 'first', 'time', 'year', 'david', 'price', 'pitching', 'woo', 'hoo']",1,[]
718,"['bwahahaha', 'whats', 'going', 'march', 'monsanto', 'lately', 'claim', 'know', 'research', 'yet']",1,[]
719,"['huge', 'difference', 'isi', 'killing', 'innocent', 'hand', 'saudi', 'arabia', 'kill', 'accused', 'people']",-1,[]
720,"['well', 'shld', 'grateful', 'home', 'b', 'c', 'likely', 'dt', 'admin', 'cut', 'budget', 'put']",-1,[]
721,"['cherry', 'moon', 'uc', 'nigga', 'carry', 'heat', 'uc', 'enough', 'bury', 'june', 'shaaataaap']",-1,[]
722,"['everybodys', 'talking', 'adele', 'guy', 'new', 'david', 'bowie', 'tomorrow']",1,[]
723,"['thats', 'happens', 'go', 'spur', 'btw', 'answer', 'prev', 'q', 'basically', 'wa', 'shooting', 'police', 'last', 'thurs']",1,[]
724,"['ooo', 'almost', 'forgot', 'star', 'war', 'day', 'tomorrow']",1,[]
725,"['literally', 'may', 'one', 'best', 'weeks', 'long', 'time', 'big', 'brother', 'season']",1,['bb17']
726,"['going', 'standing', 'ticket', 'sale', 'vamp', 'saturday']",1,[]
727,"['demon', 'came', 'alexandria', 'rick', 'kill', 'bomb', 'lol']",-1,"['the', 'walking', 'dead', 'twd']"
728,"['hey', 'ohio', 'state', 'rutgers', 'game', 'sat', 'shown', 'hd', 'espn', 'co', 'guide', 'showing', 'ucla', 'cal', 'abc', 'espn']",-1,[]
729,"['jill', 'stein', 'favor', 'go', 'recount', 'fidel', 'castro', 'ball']",-1,[]
730,"['miss', 'kee', 'tues', 'missed', 'dockside', 'glow', 'muskoka', 'congrats', 'new', 'line']",1,[]
731,"['thats', 'right', 'lady', 'im', 'blaming', 'everything', 'kerry', 'cleo', 'show', 'may', 'well', 'eclipse', 'number']",-1,[]
732,"['limited', 'time', 'eternally', 'lasting', 'plz', 'shove', 'cortana', 'sun', 'shine']",-1,[]
733,"['new', 'bundle', 'potential', 'ps', 'owner', 'contains', 'first', 'three', 'uncharted', 'game', 'remastered']",1,[]
734,"['zombie', 'would', 'worse', 'ad', 'walking', 'dead', 's', 'wa', 'playing', 'night', 'family', 'guy', 'creep', 'fuck']",-1,[]
735,"['bashing', 'gay', 'marriage', 'feel', 'need', 'sex', 'itthat', 'christian', 'believe']",-1,[]
736,"['fuck', 'ut', 'done', 'nothing', 'like', 'month', 'maybe', 'see', 'mom', 'watch', 'aaliyah', 'tomorrow', 'something']",1,[]
