,text,emotion
487,"['look', 'dot', 'au', 'may', 'have', 'cate', 'blanchett', 'who', 'can', 'tell', 'anyone', 'to', 'get', 'fucked', 'but', 'nz', 'ha', 'lucy', 'lawless', '.', 'so', ""who's"", 'really', 'winning', 'the', '#cricket', 'here', '?']",1
488,"['wait', 'if', 'the', 'power', 'is', 'out', 'tomorrow', 'then', 'i', '\\', 'u2019m', 'going', 'to', 'miss', 'a', 'new', 'how', 'i', 'met', 'your', 'mother', '\\', 'u002c', 'nooo']",-1
489,"['@user', '@user', '@user', 'i', 'hear', 'liberalism', 'is', 'a', 'mental', 'virus', 'w', '/', 'no', 'cure', 'yet', '.', 'we', 'certainly', ""don't"", 'want', 'to', 'infect', 'conservative']",-1
490,"['@user', '@user', 'i', 'wouldn', '’', 't', 'be', 'surprised', '.', 'and', 'who', 'better', 'to', 'gut', 'it', 'than', 'his', 'fellow', 'political', 'naïf', 'ben', 'carson', '?']",1
491,"['our', 'paper', 'need', 'to', 'be', 'turned', 'into', 'blackboard', 'and', 'google', 'by', 'midnight', 'on', 'friday', 'it', 'need', 'to', 'be', 'le', 'than', '17', '%', 'on', 'blackboard', '!', '!', '!', '#aumrsch']",1
492,"['how', 'do', 'you', 'live', 'beyond', '100', 'year', '?', 'join', 'u', 'a', 'we', 'find', 'out', 'the', 'secret', 'of', 'longevity', 'in', 'bama', ',', 'china', '.', 'p1', '/', '2', 'today', 'on', 'our', 'noble', 'lineage', '#vegan']",1
493,"['@user', 'hey', 'harry', '!', 'you', 'were', 'amazing', 'august', '5th', 'at', 'metlife', '!', 'love', 'you', '!']",1
494,"['@user', 'so', 'cnn', 'admits', 'it', 'ha', 'gone', 'from', 'news', 'org', '(', 'long', 'ago', ')', '2', 'full-fledged', 'gaggle', 'of', 'sycophant', '4', 'dems', '&', 'other', 'leftist', '?', '#shouldbashamed']",-1
495,"['rick', 'perry', 'failed', 'at', 'the', 'city', 'club', 'of', 'chicago', 'luncheon', 'today', 'where', 'they', 'turned', 'away', 'thousand', 'of', 'people', '(', 'sun', 'time', ')', '.']",-1
496,"['@user', 'whoever', '""', 'they', '""', 'is', 'many', 'people', 'have', 'turned', 'it', 'into', 'kpop', 'a', 'a', 'whole', 'u', 'may', 'not', 'have', 'said', 'anyting', 'racist', 'but', 'ppl', 'in', 'ur', 'fandom', 'have']",-1
497,"['tesla', '’', 's', 'autopilot', 'model', 'highlight', 'the', 'danger', 'of', 'self-driving', 'car', 'and', 'potential', 'flaw', 'in', 'engineering', '.']",-1
498,"['being', 'an', 'antiwar', 'activist', 'in', 'israel', 'is', 'dangerous', '#gaza', '#palestine', '#israel', '#bds']",-1
499,"['protest', 'against', 'the', 'mitch', 'daniel', 'purdue', 'presidential', 'nomination', 'tomorrow', '@', 'loeb', 'theater', '2:30', 'pm', '.', 'bring', 'a', 'friend', '!', '#soapurdue']",-1
500,"['two', 'guest', 'list', 'ticket', 'to', 'give', 'away', 'for', 'joan', 'armatrading', '\\', 'u2019s', 'show', 'at', 'st', 'david', '\\', 'u2019s', 'on', 'thursday', 'keep', 'it', 'locked', 'to', 'find', 'out', 'more', '!']",1
501,"['@user', 'stayed', 'until', 'the', 'end', '.', 'red', 'sox', 'won', 'but', 'not', 'without', 'a', 'few', 'heart', 'palpitation', 'in', 'the', '9th', '!']",1
502,"['2014', 'tesla', 'model', 's', 'P8', '5', 'now', 'in', 'stock', '.']",-1
503,"['next', '@user', 'prez', 'will', 'have', 'a', 'full', '1st', 'day', 'repealing', 'aca', ',', 'iran', 'deal', ',', 'gay', 'marriage', ',', 'cuban', 'plan', ',', 'etc.count', ""on'em"", 'always', 'dragging', 'u', 'down', '.', '@cspanwj']",-1
504,"['@user', 'yeh', 'looked', 'sick', '\\', 'u002c', 'ahhh', 'that', '\\', 'u2019s', 'probably', 'a', 'no', ':(', 'wont', '\\', 'u2019t', 'get', 'back', 'from', 'soundwave', 'fest', 'in', 'croatia', 'til', 'the', '25th', '!']",-1
505,"['>', 'gamergate', 'is', 'a', 'hate', 'group', '>', 'amazon', 'prime', 'day', 'is', 'going', 'to', 'be', 'bigger', 'than', 'black', 'friday', 'what', 'do', 'these', 'two', 'thing', 'have', 'in', 'common', '...']",-1
506,"['in', 'her', 'session', 'at', 'the', '11th', 'international', 'cloud', 'expo', '\\', 'u002c', 'lauren', 'cotugno', '\\', 'u002c', 'distinguished', 'technologist', '\\', 'u002c', 'cloud', 'consultin', '...']",1
507,"['sad', 'i', 'cant', 'make', ""gucci's"", 'party', 'sat', ',', 'and', 'oskur', 'would', 'have', 'made', 'a', 'friend', 'with', 'his', 'lonely', 'as', '.']",-1
508,"['australia', 'ha', 'abruptly', 'ceased', 'all', 'donation', 'to', 'the', 'clinton', 'foundation', '.', 'i', 'wonder', 'how', 'much', 'the', 'clinton', 'foundation', 'ha', 'received', 'from', 'uk', 'gov', '?']",-1
509,"['the', 'poster', 'for', 'need', '/', 'want', '/', 'crave', 'have', 'arrived', '&', 'will', 'be', 'up', 'at', 'the', 'leicester', 'square', 'theatre', 'from', 'tomorrow', 'or', 'friday', '.', 'just', 'under', 'a', 'month', 'to', 'go', '.']",1
510,"[""erdogan's"", 'election', 'gambit', '-', 'provoking', 'conflict', 'with', '#pkk', '-', 'may', 'backfire', '.', '#turkey']",1
511,"['@user', 'go', 'kim', 'go', 'kim', 'go', 'merry', 'christmas', 'kim', 'kardashian', 'may', 'your', 'god', 'be', 'with', 'you', 'with', 'love', 'peace', 'happiness']",1
512,"['@user', 'if', 'it', 'stay', ',', 'the', 'worker', 'will', 'be', 'replaced', 'with', 'robot', '.']",-1
513,"['he', '’', 's', 'mad', 'at', 'obama', ',', 'and', 'doesn', '’', 't', 'even', 'have', '“', 'obamacare', '”', '.', 'blame', 'potus', 'for', 'employer', 'rate']",-1
514,"['@user', 'bored', 'w', '.', 'rousey', 'now', ',', 'she', 'might', 'b', 'fightin', 'tate', 'a', '3rd', 'time', 'already', ',', 'ronda', 'is', 'uconn', 'of', 'ufc', 'woman', ',', 'not', 'her', 'fault', 'but', 'no', 'competition']",1
515,"['but', 'hey', ',', 'if', ""you're"", 'mad', 'at', 'harper', ',', 'go', 'to', 'the', 'game', 'tomorrow', 'and', 'tell', 'him', 'how', 'you', 'feel', 'for', 'all', '9', 'inning']",-1
516,"['@user', '@user', '@user', 'wonder', 'how', 'they', 'would', 'feel', 'if', 'kim', 'jong-un', 'wa', 'the', 'one', 'helping', 'trump', '?', 'i', '.', 'e', '.', 'not', 'a', 'white', 'guy']",-1
517,"['unlucky', '!', 'now', ',', ""what's"", 'the', 'word', ""i'm"", 'looking', 'for', 'to', 'describe', 'chris', 'maguire', 'after', 'this', 'confession', '?']",-1
518,"['arsonist', 'setting', 'fire', 'in', '#israel', ',', 'now', 'the', 'hill', 'of', '#jerusalem', 'are', 'burning', '😥', '🇮', '🇱', '#israelfires', '#arson', '#arabs', '#jews']",-1
519,"['medium', 'ha', 'learned', 'nothing', '.', '90', '%', 'of', 'email', 'coverage', 'wa', '""', 'what', 'if', 'x', '..', '""', 'nine', 'day', 'of', '""', 'maybe', ',', 'possibly', ',', 'we', ""don't"", 'know', '""', '…']",-1
520,"['@user', 'yes', 'if', 'you', 'march', 'with', 'charlie', 'hebdo', 'with', 'cartoon', 'hand', 'in', 'hand', 'with', 'taslima', 'nasreen']",1
521,"['adult', 'dating', 'for', 'you', '!', '!', '!', '#lessnoteworthymovies', '#wednesdaywisdom', '#2016wastheyearthatifinally', '…']",1
522,"['@user', 'so', 'the', 'fact', 'that', 'your', 'grandparent', 'where', 'anti-fascists', 'make', 'your', '""', 'lugenpresse', '""', '-', 'husband', 'le', 'of', 'a', 'nazi', '?', 'amazing', 'logic']",1
523,"['i', ""can't"", 'wait', 'until', 'august', '23', 'so', 'that', 'i', ""don't"", 'have', 'to', 'hear', 'any', 'more', 'of', 'the', 'zac', 'brown', 'band', '.']",-1
524,"['@user', 'what', 'about', 'the', 'victim', 'of', 'ira', 'terrorism', 'david', ',', 'do', 'you', 'ever', 'think', 'of', 'them', '?', 'kingsmill', ',', 'le', 'mon', 'or', 'even', 'kevin', 'mcguigan']",-1
525,"['a', 'couple', 'of', 'bad', 'hombre', '.', '#cousinlovin', '@', 'east', 'hampton', ',', 'new', 'york']",-1
526,"['doe', 'the', 'overturned', 'suspension', 'change', 'your', 'opinion', 'of', 'tom', 'brady', '?', 'once', 'a', 'cheater', 'always', 'a', 'cheater', '-', 'proven', 'many', 'time']",-1
527,"['@user', 'relaxing', '?', 'u', 'have', 'a', 'match', 'with', 'chelsea', 'tomorrow.oh', '\\', 'u002ci', 'see', '.', 'u', 'don', '\\', 'u2019t', 'wanna', 'get', 'owned', 'by', 'chelsea', '\\', 'u2019s', 'youngster', 'like', 'bale', 'did', '.', '#shame', '#cfc']",-1
528,"['may', 'or', 'may', 'not', 'have', 'twisted', 'my', 'ankle', 'reenacting', 'serena', 'v', '.', 'venus', 'with', 'my', 'roommate', 'last', 'night', '.']",-1
529,"['@user', '@user', 'when', 'did', 'she', 'state', 'that', 'she', 'would', 'implement', 'a', 'mandatory', 'death', 'penalty', 'for', 'killing', 'a', 'police', 'officer', '?']",-1
530,"['@user', 'you', 'ain', '\\', 'u2019t', 'gone', 'do', 'shit', 'tomorrow', 'we', 'gone', 'see', 'chicken', 'shit']",-1
531,"['@user', '~', 'followed', 'him', 'up', 'the', 'golden', 'staircase', 'to', 'their', 'throne', '.', 'he', 'sat', 'down', 'with', 'sif', 'at', 'his', 'side', '.', 'thor', 'and', 'jane', 'standing', 'on', 'the', '~']",1
532,"['west', 'indie', 'pull', 'off', 'from', 'the', 'india', 'tour', 'after', 'the', '4th', 'odi', 'in', 'dharamsala', 'owing', 'to', 'pay', 'dispute', 'with', 'their', 'board', '.']",1
533,"['sick', 'quizling', 'jew', '@user', 'lie', 'again', 'about', 'israel', '.', 'in', 'other', 'news', ',', 'the', 'sun', 'is', 'also', 'rising', 'today', '.']",-1
534,"['@user', 'since', 'everyone', 'ha', 'made', 'the', 'comparison', ',', 'i', 'think', 'dean', 'ambrose', 'should', 'wear', 'a', 'hot', 'rod', 'shirt', 'on', 'monday', 'night', 'raw', '@user']",1
535,"['floyd', 'mayweather', '""', 'the', 'thirstiest', 'capitalist', 'since', 'daniel', 'plainview', '""', 'line', 'up', 'another', 'boring', 'fight']",-1
536,"['@user', 'i', 'think', 'it', 'may', 'have', 'been', 'subbed', 'by', 'bates', '.', '""', '""', 'conor', 'heffernan', 'discus', 'the', 'bizzare', 'world', 'of', 'leeds', 'united', 'owner', 'massimo', 'cellini', '""', '""']",-1
537,"['@user', 'come', 'out', 'and', 'watch', 'those', 'guy', 'softball', 'next', 'saturday', 'august', '27th', 'for', 'the', 'colt', 'softball', 'tournament', ',', ',', 'it', 'would', 'be', 'great']",1
538,"['i', 'heard', 'the', 'frank', 'ocean', 'album', 'wa', 'supposed', 'to', 'be', 'released', 'tomorrow', 'so', ""i'm"", 'staying', 'up', 'these', '7', 'minute', 'to', 'have', 'my', 'hope', 'crushed']",1
539,"[""don't"", 'miss', 'the', 'fr', 'ted', 'quiz', 'for', 'threshold', 'hosted', 'by', 'the', 'hilarious', '@user', '(', 'aka', 'fr', 'damo', '!', ')', '18', 'dec', '@user', 'tix']",1
540,"[""it's"", 'better', 'than', 'pi', 'day', 'in', 'the', 'state', ',', 'which', 'is', '14th', 'march', ',', 'or', 'in', 'the', 'mm', '/', 'dd', 'format', ',', '3/14', '(', '3.14', ')', '.', 'pie', ',', 'anyone', '?', '#changingthesubject']",1
541,"['silent', 'house', 'may', 'be', 'full', 'of', 'stupid', 'choice', 'that', 'might', 'make', 'you', 'stop', 'caring', '\\', 'u002c', 'but', 'it', '\\', 'u2019s', 'highly', 'effective', 'at', 'building', '...']",-1
542,"['@user', 'briana', ',', 'ty', 'for', 'the', 'like', 'of', 'my', 'quote', '.', 'glad', 'you', 'liked', 'it', '.', 'have', 'an', 'enjoyable', 'thurs', 'out', 'in', 'la', '.']",1
543,"['omg', '#mufc', 'play', 'on', 'monday', 'night', 'football', ',', 'time', 'make', 'me', 'kill', 'my', 'self', 'right', 'now', '..', 'f', '*', '*', '*', 'off', 'you', 'liverpool', ',', 'city', ',', 'arsenal', 'and', 'chelsea']",-1
544,"['why', 'is', 'my', 'mind', 'doing', 'this', 'to', 'me', '?', '1st', 'i', 'think', 'about', 'max', 'and', 'how', 'he', 'always', 'know', 'when', 'i', '\\', 'u2019m', 'sad', 'and', 'now', 'i', 'think', 'about', 'what', 'happens', 'when', 'he', 'dy']",-1
545,"['@user', 'i', 'just', 'simply', ""don't"", 'want', 'to', 'pay', 'for', 'someone', 'el', 'health', 'issue', '.', 'i', 'went', 'from', '$', '62', 'per', 'paycheck', 'to', '$', '123', '.', 'fuck', 'obamacare', '.']",1
546,"['@user', '@user', 'please', '#neverromney', 'he', 'ha', 'hateful', 'belief', 'about', 'peotus', '.', 'that', ""won't"", 'change', '.', ""he's"", 'not', 'part', 'of', 'the', 'deplorables']",-1
547,"['didnt', 'the', '49ers', 'learn', 'from', 'the', 'nfc', 'championship', 'game', 'back', 'in', 'january', '?']",1
548,"['@user', 'i', 'support', 'johnson', '\\', 'u002c', 'liked', 'he', 'and', 'huntsman', 'in', 'the', 'primary', '.', 'living', 'in', 'the', '1st', 'district', 'made', 'my', 'decision', 'easier', '#mepolitics']",1
549,"[""afc's"", 'top', 'running', 'back', 'to', 'meet', 'on', 'monday', 'night', 'football', ':', 'arian', 'foster', 'and', ""le'veon"", 'bell', 'are', 'the', ""afc's"", 'top', 'two', '...']",1
550,"['nigga', 'boutta', 'be', 'droppin', 'like', 'fly', 'down', 'georgetown', 'tomorrow', '\\', 'u002c', 'you', 'wont', 'catchh', 'me', 'there', '!']",-1
551,"['@user', 'heyy', 'do', 'you', 'mind', 'if', 'we', 'go', 'somewhere', 'el', 'tomorrow', 'like', 'bolton', 'or', 'somewhere', 'your', 'gona', 'think', 'this', 'is', 'so', 'pathetic', 'but', 'i', '\\', 'u2019m', 'actually']",-1
552,"['much', 'better', ""'"", 'old', 'white', 'guy', ""'"", 'than', ""obama's"", ""'"", 'ignorant', 'black', 'guy', ""'"", '!', 'bho', 'ha', 'mostly', 'black', 'admin.so', 'trump', 'ha', 'mostly', 'wh', '…']",-1
553,"['why', ""can't"", 'people', 'just', 'accept', 'that', 'louis', 'got', 'briana', 'pregnant', ',', 'end', 'of', 'story', ',', 'move', 'on']",-1
554,"['great', 'game', 'yesterday', '@user', 'sat', 'by', 'your', 'mom', '.', 'lovely', 'lady', ',', 'but', 'why', 'wa', 'she', 'wa', 'rockin', 'all', 'addidas', 'gear', '?', 'momma', 'deserves', 'some', 'nike', '.']",1
555,"['petertownsend', '7', ':', 'the', ""qur'an"", 'on', 'gay', 'people', '#trump', '#maga', '#isis', '#tcot', '#anythingbutislam', '#reli', '…']",-1
556,"[""'"", 'david', 'wright', ""'"", 'appeared', 'on', 'monday', '24', 'at', 'the', '17th', 'place', 'in', 'the', 'top', '20', 'of', 'la', ""vegas's"", 'trend', ':', '#trndnl']",1
557,"['@user', 'way', 'i', 'see', 'it', ',', 'death', 'penalty', 'doesnt', 'work', 'a', 'a', 'deterrent', '.', 'it', 'only', 'work', 'when', 'the', 'person', 'is', 'too', 'dangerous', 'to', 'society', 'to', 'live']",-1
558,"['if', 'that', 'kid', 'on', 'the', 'catfish', 'preview', 'really', 'met', 'miss', 'teen', 'usa', 'online', ',', ""i'm"", 'signing', 'up', 'for', 'tomorrow', '.']",1
559,"['people', 'who', 'support', 'islam', 'in', 'australia', 'may', 'a', 'well', 'just', 'come', 'out', 'and', 'say', ',', 'we', 'want', 'our', 'country', 'turned', 'into', 'a', 'muslim', 'shithole', '.']",-1
560,"['make', 'a', 'change', '...', 'start', 'your', 'day', 'with', 'a', 'morning', 'yoga', 'practice', 'tuesday', '6am', '@user', '#committoyourpractice']",1
561,"['@user', 'never', 'will', 'let', '-', 'via', 'the', 'reluctance', 'influx', 'of', 'robbed', 'by', 'poroshenko', 'ukrainian', ',', 'where', 'million', 'of', 'family', 'live', 'on', '$', '40', 'a', 'month']",1
562,"['hate', 'breed', 'hate', '..', 'fire', 'breed', 'fire', '#palestine']",-1
563,"['@user', 'david', 'price', 'done', 'the', 'same', 'thing', '.', 'and', 'got', 'his', 'cunt', 'kicked', 'in', 'a', '2nd', 'time']",-1
564,"['@user', '@user', 'we', 'are', 'actually', 'playing', 'on', 'saturday', '\\', 'u002c', 'january', '19', '-', 'the', 'week', 'prior', 'to', 'the', 'senior', 'bowl', '.']",1
565,"['china', 'website', 'block', 'search', 'for', '“', 'fatty', 'kim', 'the', 'third', '.', '”', 'many', 'in', 'china', 'uae', 'the', 'the', 'term', 'to', 'describe', 'rotund', 'north', 'korean', 'leader', 'kim', 'jong', 'un', '.']",-1
566,"['internet', 'wrestling', 'community', 'nearly', 'had', 'a', 'heart', 'attack', 'at', 'the', 'idea', 'of', 'john', 'cena', 'winning', '16th', 'title', 'with', 'the', 'figure', 'four', '.', '#summerslam']",1
567,"['only', 'u', '...', 'milan', ',', 'italy', '...', 'feb', '14', '2017', '...', 'saving', 'the', 'date', '.']",1
568,"['fun', 'fact', ':', 'hasnt', 'been', 'on', 'an', 'actual', 'hit', 'record', 'since', 'go', 'getta', '.', 'he', 'wa', 'on', 'the', 'lady', 'gaga', 'si']",1
569,"['having', '#gopers', 'on', 'abt', '#irandeal', 'a', 'fail', '@user', '.', 'kerry', 'wrote', 'deal', ',', 'explains', 'it', ',', 'and', ""pawlenty's"", '1st', 'response', '""', 'if', 'u', 'accept', 'his', 'math', '..', '""', '#wtf', '?']",1
570,"['coach', ':', 'shawn', ',', ""you're"", 'suspended', 'for', 'the', 'game', 'friday', '.', 'shawn', ':', 'no', ',', ""i'm"", 'playing', '.', 'coach', ':', ""you're"", 'right', ',', 'play', 'good', 'champ', '.']",1
571,"['daily', 'mailcelebrity', 'big', ""brother's"", 'emma', 'willis', 'is', 'casual', 'ahead', 'of', 'uk', 'v', 'usa', 'cbb', 'launchdaily', 'mailand', 'just', 'a', 'month', 'after', 'the', '16th', 'series', '...']",1
572,"['@user', 'what', 'wa', 'the', 'reason', 'u', 'did', 'not', 'ask', 'question', 'in', 'the', 'kerry', 'interview', 'sat', 'in', 'silence', 'when', 'u', 'speak', 'it', 'is', 'only', 'to', 'mock', 'the', 'right']",-1
573,"['rt', '@user', 'tell', 'me', 'again', 'how', 'the', 'alt-right', 'are', 'just', 'benign', '""', 'populist', '...', '?', '""']",-1
574,"['why', 'is', 'muhammad', 'a', 'myth', '.', '?', 'if', 'not', 'then', 'muslim', 'should', 'welcome', 'historian', 'to', 'do', 'their', 'job', '.', 'i', 'say', 'they', 'are', 'afraid', 'of', 'what', 'the', 'historian', 'may', 'find']",-1
575,"['@user', '@user', 'so', ',', 'in', 'either', 'scenario', ',', 'she', 'look', 'clueless', '.', ""trump's"", 'transition', 'ha', 'been', 'one', 'big', 'garbage', 'fire', '.']",1
576,"['desperately', 'trying', 'to', 'stick', 'with', 'game', 'of', 'throne', 'but', '4', 'episode', 'into', 'the', '1st', 'series', 'and', ""i'm"", 'losing', 'interest', 'rapid', '.']",-1
577,"['@user', 'no', 'live', 'nba', 'game', 'tomorrow', '?', 'only', 'postgames', 'of', 'knicks', '/', 'heat', 'and', 'clipper', '/', 'grizzly', '?', 'pls', 'air', 'the', 'game', 'of', 'knicks', 'against', 'heat', 'live', '.']",-1
578,"['might', 'fuk', 'with', 'greenville', 'tomorrow', 'night', '!', '!']",-1
579,"['wear', 'blue', '&', 'white', 'tomorrow', 'at', 'school', '&', 'the', 'homecoming', 'football', 'game', '!', ""let's"", 'show', 'our', 'a', '+', 'visitor', 'and', 'alumnis', 'our', 'school', 'spirit', '!', '#tpride']",1
580,"[""it's"", ""justin's"", 'funeral', 'tomorrow', ',', 'it', 'wa', 'a', 'pleasure', 'to', 'have', 'known', 'and', 'worked', 'with', 'such', 'a', 'great', 'racer', '.', 'rip', 'badass']",-1
581,"['mariah', 'carey', 'till', 'the', 'sun', 'up', 'bitch']",1
582,"['max', 'might', 'have', 'to', 'get', 'put', 'down', 'tomorrow', '<', '/', '3', 'absolutely', 'heart', 'breaking', 'if', 'i', 'have', 'to', 'see', 'my', 'puppy', 'go', '.', 'love', 'you', 'maxy', 'x']",-1
583,"['@user', 'your', 'president', 'elect', 'ha', 'called', 'for', 'drone', 'strike', 'v', '.', 'innocent', 'woman', 'and', 'child', ',', 'why', 'are', '""', 'christian', '""', 'ok', 'with', 'that', '?']",-1
584,"['so', 'iphone', '6th', 'generation', 'ha', '3', 'model', ':', '6', ',', '6', 'plus', 'and', '6', '.', 'if', 'i', 'can', 'wait', 'it', 'out', ""i'll"", 'get', 'the', '7', '.']",1
585,"['#thewalkingdead', ':', ""negan's"", 'deep', 'dig', 'at', ""rick's"", 'past', 'you', 'probably', 'missed']",1
586,"['@user', '@user', 'bollock', '...', 'then', ""there's"", 'ian', 'brady', '&', 'myra', 'hindley', '.', 'some', 'bad', 'hombre', 'from', 'that', 'city', '.', 'see', 'what', 'i', 'did', 'there', '?']",-1
587,"['kyocera', 'solar', 'power', 'generating', 'system', 'help', 'the', 'maldive', '...', ':', 'kyoto', ',', 'japan', ',', 'jun', '13', ',', '2012', '(', 'business', 'wire', ')', '-', '-', 'kyoce', '...']",1
588,"['big', 'turnover-on-downs', 'forced', 'by', 'highland', 'park', 'd', 'at', 'the', 'horn', '31', '.', 'hp', 'down', '35-21', ',', 'now', 'w', '/', 'the', 'ball', 'in', 'the', 'red', 'zone', 'a', '3rd', 'is', 'winding', 'down', '.']",1
589,"['former', 'florida', 'gov', '.', 'jeb', 'bush', 'said', 'thursday', 'that', 'his', 'chief', 'opponent', ',', 'front-runner', 'donald', 'trump', ',', 'is', '""', 'trying', 'to', 'insult', 'his', 'way', '""', 'to', 'the', 'white']",-1
590,"['i', 'hope', 'someone', 'blesses', 'me', 'with', 'justin', 'bieber', 'ticket', 'before', 'march']",1
591,"['you', 'worry', 'about', 'your', '2nd', 'amendment', 'america', 'with', 'a', 'nra', 'nut', 'john', 'kasich', 'givin', 'gun', 'like', 'candy', 'it', 'my', 'life', 'i', 'worry', 'about', '..', 'wild', 'west', 'mentality', '.']",-1
592,"['tomorrow', 'is', 'national', 'hot', 'dog', 'day', '!', 'get', 'out', 'on', 'the', 'town', 'and', 'treat', 'yourself', 'to', 'a', 'few', 'of', ""houston's"", 'best', 'dogs--http', ':/', '/', 't.co/3mywzvtmw5', '#hotdogday']",1
593,"['@user', '@user', '@user', '@user', '@user', '@user', 'liberal', 'would', 'allow', 'them', 'here', ',', 'never', 'ever', 'liberal', '.']",-1
594,"['our', 'neighbor', 'is', 'removing', 'some', 'tree', 'and', 'my', '7', 'year', 'old', 'ha', 'been', 'so', 'bothered', 'about', 'it', 'all', 'day', 'at', 'school.we', 'may', 'have', 'to', 'lay', 'off', 'lorax', 'for', 'a', 'bit']",-1
595,"['today', 'in', 'beatles', 'history', '(', 'july', '26', ',', '1968', '):', 'paul', 'mccartney', 'play', '""', 'hey', 'jude', '""', 'to', 'john', 'lennon', 'for', 'the', 'very', 'first', 'time', '.']",1
596,"['president', 'thabo', 'mbeki', 'urged', 'tony', 'blair', 'not', 'to', 'invade', 'iraq', 'but', 'the', 'british', 'prime', 'minister', 'went', 'ahead', 'anyway', '.']",-1
597,"['russian', 'diplomat', ':', 'russia', 'ha', 'removed', 'uranium', 'from', 'iran', ':', 'the', 'russia-iran', 'accord', 'under', 'the', 'july', 'deal', 'foresees', 'th', '...']",1
598,"['@user', 'there', 'are', 'four', 'other', 'post', 'on', 'this', 'timeline', 'that', 'equate', 'muslim', 'with', 'terrorist', '...', 'since', 'august', '3rd', '.']",-1
599,"['caltrain', 'just', 'can', '\\', 'u2019t', 'catch', 'a', 'break', '.', 'mt', '@user', 'about', '10:30', 'a', '.', 'm', '.', 'train', '#425', 'struck', 'a', 'female', 'on', 'the', 'train', 'track', 'south', 'of', '16th', 'street']",-1
600,"['@user', 'really', '?', 'i', 'just', 'got', 'medicaid', 'and', ""don't"", 'have', 'to', 'pay', 'shit', '!', 'i', 'had', '$', '10k', 'in', 'hospital', 'bill', 'and', 'paid', 'nothing']",-1
601,"['not', 'to', 'be', 'outdone', 'by', 'the', 'neighbour', ',', 'erdogan', 'is', 'now', 'holding', 'his', 'own', 'snap', 'election', ',', 'this', 'time', 'on', 'november', '1']",1
602,"['new', 'tv', 'series', 'bbc', '2', '1950h', 'sunday', 'called', ""'"", 'smug', 'rich', 'bugger', 'make', 'poorer', 'people', 'beg', ""'"", 'i', 'bet', 'george', 'osborne', 'absolutely', 'love', 'it']",-1
603,"['if', ""you're"", 'bored', ',', 'ask', 'siri', ',', '""', 'hillary', 'suck', 'big', 'green', 'donkey', 'dick', '""', 'prepare', 'to', 'laugh', 'like', 'you', 'were', 'in', '8th', 'grade', '!', '!']",-1
604,"['you', 'can', 'know', '(', 'not', 'just', '#believe', ')', 'there', 'is', 'a', '#god', '.', '#atheists', '#rushlimbaugh', '#marklevin', '#unitednations']",1
605,"['this', 'got', 'several', 'lols', 'and', 'if', ""mum's"", 'allergy', 'test', 'go', 'well', 'tomorrow', 'i', 'may', 'play', 'it', 'to', 'thor', 'when', 'i', 'bring', 'him', 'home', '!', '...']",1
606,"['join', 'the', 'moral', 'march', 'in', 'washington', ',', 'dc', 'on', 'september', '24', ':', 'on', 'september', '24', ',', 'pope', 'francis', 'will', 'address', 'congress', 'on', '...']",1
607,"['the', 'only', 'reason', ""i'm"", 'going', 'to', 'school', 'tomorrow', 'is', 'bc', 'i', ""can't"", 'fail', 'nicki']",1
608,"['tmr', 'is', 'saturday', '.', 'tmr', 'is', 'duel', 'official', 'bar', 'and', 'bloodshed', 'rap', 'battle', '!', 'to', 'whoevers', 'down', '\\', 'u002c', 'i', 'shall', 'see', 'you', 'there', '.']",1
609,"['@user', 'steve', 'bannon', 'run', 'the', 'racist', 'antisemitic', 'islamophoic', 'website', 'breitbart', 'which', 'he', 'professes', 'to', 'lead', 'the', 'alt-right', 'that', 'are', 'neo', 'nazi']",-1
610,"['@user', 'i', 'have', 'the', 'big', 'ipad', '3', 'i', 'love', 'it', 'but', 'for', 'reading', 'it', 'too', 'big', 'my', 'mini', 'come', 'on', 'friday']",1
611,"['rt', '@user', 'pj', 'harvey', 'to', 'play', 'the', 'royal', 'albert', 'hall', 'for', 'the', 'first', 'time', 'this', 'october']",1
612,"['@user', 'these', 'people', 'cannot', 'know', 'who', 'mick', 'jagger', 'is', '...', 'you', 'ain', '\\', 'u2019t', 'old', '\\', 'u002c', 'old', 'skool', 'maybe', 'but', 'c', '\\', 'u2019mon', '!', 'mick', 'jagger', 'ha', 'a', 'lot', 'more', 'year', 'than', 'you', '!']",-1
613,"['thousand', 'flee', 'raqqa', 'a', 'turkish-kurdish', 'tension', 'threaten', 'anti-is', 'campaign', '#isis']",1
614,"['floyd', 'mayweather', 'is', 'showing', 'no', 'sign', 'of', 'letting', 'up', 'ahead', 'of', 'what', 'might', 'be', 'his', 'last', 'fight', 'this', 'september', ',', 'sharing', 'with', 'his', 'army', 'of', 'fan', 'the']",1
615,"['#mlbfantasy', 'johnny', 'cueto', 'continued', 'his', 'late-season', 'struggle', 'in', ""sunday's"", '7-5', 'loss', 'to', 'the', 'white', 'sox', ',', 'yielding', 'five', 'run', 'on', 'seven', 'hit', '...']",-1
616,"['centre', 'suffering', 'from', '\\', 'u2019policy', 'paralysis', '\\', 'u2019', '\\', 'u002c', 'alleges', 'jayalalithaa', ':', 'jayalalithaa', 'on', 'tuesday', 'charged', 'the', 'upa', 'governme', '...']",-1
